Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_WT_1.2-7_20210701,N12,ASO117_3,KQ426_L20_5-10-5_3uM_P1.2-4,31.65644623,25.15470455,6.50,,,,-0.70,,
ASO42-266_WT_1.2-7_20210701,N13,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,29.98353161,22.76467942,7.22,,,,0.02,0.10,0.93
ASO42-266_WT_1.2-7_20210701,N14,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.07414521,22.76635952,7.31,,,,0.11,,
ASO42-266_WT_1.2-7_20210701,N15,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.14409476,22.77734448,7.37,,,,0.17,,
ASO42-266_WT_1.2-7_20210701,N16,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.18420644,22.93489962,7.25,,,,0.05,0.02,0.99
ASO42-266_WT_1.2-7_20210701,N17,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.06827602,22.94490373,7.12,,,,-0.07,,
ASO42-266_WT_1.2-7_20210701,N18,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.27363058,23.00156706,7.27,,,,0.07,,
ASO42-266_WT_1.2-7_20210701,N19,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.02992986,22.60935041,7.42,,,,0.22,0.26,0.83
ASO42-266_WT_1.2-7_20210701,N20,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,29.99321091,22.57018282,7.42,,,,0.23,,
ASO42-266_WT_1.2-7_20210701,N21,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.18876423,22.65748913,7.53,,,,0.33,,
ASO42-266_WT_1.2-7_20210701,N22,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.49801915,22.82747491,7.67,,,,0.47,0.52,0.70
ASO42-266_WT_1.2-7_20210701,N23,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.57615281,22.85655637,7.72,,,,0.52,,
ASO42-266_WT_1.2-7_20210701,N24,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.62824454,22.87601331,7.75,,,,0.55,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
