ASO Short Description ,Exp,Unnamed: 2,Unnamed: 3,ID,N1,N2,N3,N4,N5,N6
KQ2035_L19_5-10-4_10uM_P38,0.7669155666612452,,,,,,,,,
KQ2035_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_10uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,0.5762370277357147,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,0.8019365264061338,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2035_L19_5-10-4_3uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,1.5996161768928918,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,1.5317007188715566,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_10uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,1.4168111436453144,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,1.0952633368654894,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,,,,,,,,,,
KQ2036_L20_5-10-5_3uM_P38,,,,,,,,,,
