Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_std,Exp_zscore
R3.1 P4-1+P5-1_WT_20210826,F7,ASO587_3_R3.1P4-1,KQ2233_L19_5-09-5_3uM_R3.1P4-1,6.5045205080235,0.2991112191402836,0.8127529434421885,6.72203547174185,-0.21751496371835,1.162729064536253,0.07014380767149199,1.8383253073374493
R3.1 P4-1+P5-1_WT_20210826,C22,ASO588_3_R3.1P4-1,KQ2241_L20_6-08-6_3uM_R3.1P4-1,6.3680218679478,0.1626125790645831,0.8934057350763487,6.72203547174185,-0.35401360379405045,1.2781114150102562,0.09957508592486274,1.9748091634373548
R3.1 P4-1+P5-1_WT_20210826,F15,ASO597_10_R3.1P4-1,KQ2250_L19_5-09-5_10uM_R3.1P4-1,7.3213917962814,1.1159825073981835,0.46137684046301297,6.72203547174185,0.5993563245395501,0.6600483780941353,0.1176721260892071,1.936348858144857
R3.1_P4-1+P5-1_MT_20210826,P11,Ionis676630_10_R3.1P5-1,Ionis676630_10uM_R3.1P5-1,6.333389111975201,0.1458226503970419,0.9038638313398548,6.785480673516143,-0.452091561540942,1.3680221235250802,0.16184585025995865,2.4138080508800432
R3.1_P4-1+P5-1_MT_20210826,N5,ASO195-2nd_10_R3.1P5-1,KQ956_2nd batch_L20_5-10-5_10uM_R3.1P5-1,8.287578146748299,2.10001168517014,0.23325635860670552,6.785480673516143,1.5020974732321557,0.35303974776139785,0.04244846047242607,1.8718776669806139
R3.1_P4-1+P5-1_MT_20210826,K22,ASO596_3_R3.1P5-1,KQ2249_L20_6-09-5_3uM_R3.1P5-1,7.262320669203898,1.0747542076257393,0.4747519372113683,6.785480673516143,0.47683999568775537,0.7185497757209615,0.11538848443414179,1.8182827620331816
R3.1_P4-1+P5-1_MT_20210826,L24,ASO599_3_R3.1P5-1,KQ2252_L19_5-09-5_3uM_R3.1P5-1,6.621934090173799,0.4343676285956395,0.7400180530355023,6.785480673516143,-0.1635465833423444,1.1200371485822551,0.2212816478055616,1.924972512597975
R3.1 P4-1+P5-1_Total_20210826,P15,Naive_R3.1P5-1,Naive_R3.1P5-1,4.9093993210689,-0.3460098947441503,1.2710404067242091,5.8591464540948754,-0.9497471330259755,1.9315340804160888,0.21744648272394065,2.3575637494693313
R3.1 P4-1+P5-1_Total_20210826,P10,Ionis676630_10_R3.1P5-1,Ionis676630_10uM_R3.1P5-1,4.8548855094242,-0.4005237063888502,1.3199869864911429,5.8591464540948754,-1.0042609446706754,2.005915655100481,0.4501594568725839,2.8342132164921834
R3.1 P4-1+P5-1_Total_20210826,L9,ASO593_3_R3.1P5-1,KQ2246_L20_6-09-5_3uM_R3.1P5-1,6.064138198519398,0.8087289827063477,0.5708845869424803,5.8591464540948754,0.20499174442452262,0.8675436515079437,0.07190759773747823,1.8401661232568898
R3.1 P4-1+P5-1_Total_20210826,J22,ASO595_3_R3.1P5-1,KQ2248_L20_5-09-6_3uM_R3.1P5-1,6.068155424177299,0.8127462083642483,0.5692971536133677,5.8591464540948754,0.20900897008242314,0.865131311538775,0.08773015040396381,2.0069828544761097
R3.1 P4-1+P5-1_Total_20210826,M3,ASO598_10_R3.1P5-1,KQ2251_L19_5-09-5_10uM_R3.1P5-1,6.1044908832059015,0.8490816673928512,0.5551379909382126,5.8591464540948754,0.24534442911102605,0.8436143675356313,0.03931003072284729,1.998842748218852
R3.1 P4-1+P5-1_WT_20210826,O6,Naive_R3.1P5-1,Naive_R3.1P5-1,6.441413754094903,0.3225352017811937,0.7996634192785733,6.7446673058250575,-0.30325355173015467,1.2339240112541536,0.11351079963654657,1.9593374028678159
R3.1 P4-1+P5-1_WT_20210826,P11,Ionis676630_10_R3.1P5-1,Ionis676630_10uM_R3.1P5-1,6.3731229015997,0.2542443492859911,0.8384261681588773,6.7446673058250575,-0.3715444042253573,1.293737034374272,0.14893518907541664,2.0193055502626627
R3.1 P4-1+P5-1_WT_20210826,I12,ASO196-2nd_3_R3.1P5-1,KQ957_2nd batch_L20_5-10-5_3uM_R3.1P5-1,5.5296802754205,-0.5891982768932094,1.5044104959424498,6.7446673058250575,-1.2149870304045578,2.3213869597797396,0.7675050842022111,1.9902640659029212
R3.1 P4-1+P5-1_WT_20210826,L24,ASO599_3_R3.1P5-1,KQ2252_L19_5-09-5_3uM_R3.1P5-1,4.1837417992434,,,6.7446673058250575,-2.5609255065816576,5.900861130073449,2.610942283096771,2.0384765872696087
