Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO337-360_MT_20210621,D22,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.940792437608,23.9534970649989,9.987295372609104,,,2.739268672552054,2.298339822015516,0.20329690798281277,,,,
ASO337-360_MT_20210621,D23,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.6147518766174,24.0148043597552,9.599947516862198,,,2.3519208168051478,,,,,,
ASO337-360_MT_20210621,D24,ASO346_3,KQJM092_L21_6-10-5_3uM_P29,33.1138362479878,24.0619795712414,9.051856676746397,,,1.8038299766893466,,,,,,
ASO337-360_MT_20210621,E13,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.2201253413707,24.0439674284791,9.176157912891597,,,1.928131212834547,2.011931989222647,0.24794087070831888,,,,
ASO337-360_MT_20210621,E14,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.2607174537433,24.0715984018305,9.189119051912797,,,1.9410923518557475,,,,,,
ASO337-360_MT_20210621,E15,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.5971582738057,24.182559170771,9.414599103034696,,,2.1665724029776463,,,,,,
ASO337-360_MT_20210621,E16,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.8372230152066,24.5052998421474,9.331923173059195,,,2.083896473002145,1.885393624811582,0.2706699017494122,,,,
ASO337-360_MT_20210621,E17,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.6652632334631,24.4308365258952,9.234426707567902,,,1.986400007510852,,,,,,
ASO337-360_MT_20210621,E18,ASO347_10,KQJM093_L17_4-10-3_10uM_P29,33.3921235227484,24.5582124287696,8.833911093978799,,,1.5858843939217486,,,,,,
ASO337-360_MT_20210621,E19,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.2662143369492,21.8631254682865,8.4030888686627,,,1.1550621686056495,1.2280799655964512,0.4268851951781163,,,,
ASO337-360_MT_20210621,E20,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.5566122921883,21.8817075111313,8.674904781057002,,,1.426878080999952,,,,,,
ASO337-360_MT_20210621,E21,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.2790795054415,21.9287531582007,8.350326347240802,,,1.1022996471837523,,,,,,
ASO337-360_MT_20210621,E22,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.2824567148058,22.0584004781719,8.2240562366339,,,0.9760295365768492,1.0126142738096167,0.4956472826644825,,,,
ASO337-360_MT_20210621,E23,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.354837604829,22.0596809370424,8.2951566677866,,,1.0471299677295498,,,,,,
ASO337-360_MT_20210621,E24,ASO347_3,KQJM093_L17_4-10-3_3uM_P29,30.364118240892,22.1014082237125,8.2627100171795,,,1.0146833171224507,,,,,,
ASO337-360_MT_20210621,F13,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,35.9983201484716,26.2815123542861,9.716807794185499,,,2.468781094128449,2.389807314471883,0.19080788361059783,,,,
ASO337-360_MT_20210621,F14,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,36.0587662259851,26.3087089239927,9.750057301992403,,,2.5020306019353526,,,,,,
ASO337-360_MT_20210621,F15,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,35.9185873137861,26.4719503663772,9.446636947408898,,,2.198610247351848,,,,,,
ASO337-360_MT_20210621,F16,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,35.0824009622106,26.0628803378115,9.0195206243991,,,1.7714939243420496,1.788699034249016,0.2894329275838713,,,,
ASO337-360_MT_20210621,F17,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,35.5423798375608,26.0519741601336,9.490405677427201,,,2.2423789773701515,,,,,,
ASO337-360_MT_20210621,F18,ASO348_10,KQJM094_L19_5-10-4_10uM_P29,34.7065447793797,26.1062938782878,8.600250901091897,,,1.352224201034847,,,,,,
ASO337-360_MT_20210621,F19,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.2507024847029,23.2160464602621,9.0346560244408,,,1.7866293243837497,1.9896882265781504,0.251793295392011,,,,
ASO337-360_MT_20210621,F20,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.5139254173436,23.1993251946369,9.314600222706702,,,2.0665735226496516,,,,,,
ASO337-360_MT_20210621,F21,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.62651469616,23.2626261634019,9.3638885327581,,,2.11586183270105,,,,,,
ASO337-360_MT_20210621,F22,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.6584697799533,23.2496751681176,9.408794611835699,,,2.160767911778649,2.0800600752396505,0.23650456319385818,,,,
ASO337-360_MT_20210621,F23,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.4683673096864,23.2359048312916,9.232462478394801,,,1.984435778337751,,,,,,
ASO337-360_MT_20210621,F24,ASO348_3,KQJM094_L19_5-10-4_3uM_P29,32.6842423744241,23.3412391387645,9.343003235659602,,,2.0949765356025516,,,,,,
