Unnamed: 0,WT,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,MT,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Total,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
KQJM154_L17_5-08-4_10uM_P2.3-7,0.7550577845308727,0.8890356510987669,,,,,,,0.6238212794494309,0.7685728355300759,,,,,,,0.5277341495160685,0.7418375220594476,,,,
KQJM154_L17_5-08-4_3uM_P2.3-7,,,,,0.9844616775366949,0.8709188068389283,,,,,,,0.8673377717037253,0.8079584232964515,,,,,,,0.9650036040288792,0.7762604078415356
KQJM155_L17_4-10-3_10uM_P2.3-7,0.6542894816025797,0.703179015837828,,,,,,,0.6044098288688798,0.6313721384849602,,,,,,,0.48189384651033207,0.6026054290609667,,,,
KQJM155_L17_4-10-3_3uM_P2.3-7,,,,,0.8019156138576072,0.8426782479372262,,,,,,,0.7570359732912457,0.7889420621074331,,,,,,,0.6928515131525969,0.7930959646411349
,,,,,,,,,,,,,,,,,,,,,,
,WT,,,,,,,,MT,,,,,,,,Total,,,,,
,10uM,,,,3uM,,,,10uM,,,,3uM,,,,10uM,,,,3uM,
ID,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,
Naïve_P2.3-8,0.8491811768311691,0.9027770091647379,1.1058158636437323,1.1796042666708402,,,,,0.8489015024096833,0.8483300501933871,1.1977078070545395,1.1593831018007188,,,,,0.798499617702621,0.8084698793189747,1.211827770866443,1.2782639540799268,,
Ionis1375651_10uM_P2.3-8,0.1935971279203667,0.1663412107709768,,,,,,,0.1645954415386799,0.1778445579457185,,,,,,,0.11126479407980269,0.10104449684488076,,,,
Ionis1375651_3uM_P2.3-8,,,,,0.28564541600787413,0.4195559993386788,,,,,,,0.28526408779466567,0.4432022250971597,,,,,,,0.3892633101089109,0.3750933020343905
Ionis676630_10uM_P2.3-8,0.6041742673041861,0.5893071749541986,,,,,,,0.7707515069560631,0.5978667515377635,,,,,,,0.5226696369378214,0.5884387127487906,,,,
Ionis676630_3uM_P2.3-8,,,,,0.7754766527178563,0.5615833268907151,,,,,,,0.8409780667910923,0.7501701300358068,,,,,,,0.715584029030226,0.5388952702373474
BS189_TMO_10uM_P2.3-8,1.15012513445151,1.1622056417654787,,,,,,,1.226704965535033,1.1687724504102088,,,,,,,1.1594459457437611,1.2353182012112027,,,,
BS189_TMO_3uM_P2.3-8,,,,,1.2834748391574045,1.1898535516242363,,,,,,,1.3377198900556153,1.2863006801191208,,,,,,,1.3605081029627712,1.322784888339562
BS190_TMO_10uM_P2.3-8,1.0278412908530044,1.171150247560105,,,,,,,1.0614209843969653,1.2186133729741502,,,,,,,0.9299132956123819,1.1792154652590108,,,,
BS190_TMO_3uM_P2.3-8,,,,,1.1921590352941398,1.16746660679515,,,,,,,1.2015718209488315,1.2516890557786022,,,,,,,1.1636389628144757,1.2967468165785554
BS191_TMO_10uM_P2.3-8,0.9792128689969659,0.8402326608234069,,,,,,,1.0598097312634336,0.7795108261616303,,,,,,,0.6319057843687679,0.5625434908711816,,,,
BS191_TMO_3uM_P2.3-8,,,,,0.988292669039886,1.0249646780414572,,,,,,,0.9142665581158504,1.1056842909261353,,,,,,,0.7016404041553832,0.9302808221958745
BS192_TMO_10uM_P2.3-8,0.7470961294194265,0.9593574379173005,,,,,,,0.6731363108332504,0.9533592738310319,,,,,,,0.5045522482956725,0.7776525079971075,,,,
BS192_TMO_3uM_P2.3-8,,,,,1.001610124983769,1.062976796721115,,,,,,,0.9166608857480845,1.033002169283431,,,,,,,0.8901679206756414,1.0105970150291326
BS193_TMO_10uM_P2.3-8,0.9129136194992111,0.6447451615320384,,,,,,,0.8073323204957916,0.6042585895069392,,,,,,,0.5806532648426088,0.4621044844188748,,,,
BS193_TMO_3uM_P2.3-8,,,,,0.9258973478630601,0.9133932488216134,,,,,,,0.8545784900698689,0.8905372243967816,,,,,,,0.7361711721144916,0.8629548655409508
BS194_TMO_10uM_P2.3-8,0.706667921173985,0.6498169492271473,,,,,,,0.7108773064816484,0.6568419314967887,,,,,,,0.4175690505949291,0.42065194822595403,,,,
BS194_TMO_3uM_P2.3-8,,,,,0.9096889365649383,0.877429431301381,,,,,,,0.9057449385196127,0.8673186563137161,,,,,,,0.7586544675577225,0.7579489196726912
BS195_TMO_10uM_P2.3-8,0.8323857819207147,0.9338439367630804,,,,,,,0.9268029540434031,0.9899654902797015,,,,,,,0.5736979299410114,0.904841937851613,,,,
BS195_TMO_3uM_P2.3-8,,,,,1.0485156386588363,0.9656670168527559,,,,,,,1.1222100634427408,1.0213910616472885,,,,,,,0.9505059095553706,0.9445364769101633
BS196_TMO_10uM_P2.3-8,0.7539883184887478,0.9405357173644177,,,,,,,0.8148836932943121,0.9257586313391595,,,,,,,0.48173084754733714,0.7997518297285235,,,,
BS196_TMO_3uM_P2.3-8,,,,,1.0011868816717275,1.0538286738314888,,,,,,,1.0376276155961723,1.138187211098967,,,,,,,0.9454464355750996,1.0281325926123595
BS197_TMO_10uM_P2.3-8,2.190129859554687,0.41375806067949183,,,,,,,2.9536031350216874,0.7637728003516936,,,,,,,1.2165422727261443,0.30169638461630655,,,,
BS197_TMO_3uM_P2.3-8,,,,,0.5419261475316572,0.9018405748274612,,,,,,,0.7812642352887963,0.9608159985210812,,,,,,,0.24948410322175715,0.536290588666864
BS198_TMO_10uM_P2.3-8,0.5328750379631725,0.7495629967754961,,,,,,,0.5962393417096447,0.7702321546675513,,,,,,,0.2520124526497858,0.5322608668856121,,,,
BS198_TMO_3uM_P2.3-8,,,,,0.8233448315328907,0.9229853635025856,,,,,,,0.7945319749207185,0.970168323775199,,,,,,,0.6398230857771044,0.8293991710133118
BS199_TMO_10uM_P2.3-8,0.5711970980235328,0.6867298196326032,,,,,,,0.6450617358127143,0.6359652932930138,,,,,,,0.28264092970013677,0.3691963537081494,,,,
BS199_TMO_3uM_P2.3-8,,,,,0.893039891526785,0.8278675566041729,,,,,,,0.8192875443370269,0.8115577533243916,,,,,,,0.698291904714544,0.7834072148131214
BS205_TMO_10uM_P2.3-8,0.37667376361330207,0.6230385399738416,,,,,,,0.3263548106338857,0.6007452819991956,,,,,,,0.2007444793807019,0.2182812658070367,,,,
BS205_TMO_3uM_P2.3-8,,,,,0.6135541694467761,0.5931928363781548,,,,,,,0.656953994164241,0.6008693402065293,,,,,,,0.36668734441008183,0.3789044025658556
