Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO469-516_MT_1.2-4_20210630,I13,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.1937520623636,24.3870556374522,9.8066964249114,,,,0.8391139925305264,0.7445385909423603,0.5968587309714698
ASO469-516_MT_1.2-4_20210630,I14,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.0513862138334,24.383892712936,9.667493500897404,,,,0.6999110685165295,,
ASO469-516_MT_1.2-4_20210630,I15,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.0871932478194,24.4250201036585,9.6621731441609,,,,0.694590711780025,,
ASO469-516_MT_1.2-4_20210630,I16,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,35.2047278279551,25.1434454124374,10.061282415517695,,,,1.0936999831368208,0.7325746377816582,0.6018289292562822
ASO469-516_MT_1.2-4_20210630,I17,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.3537008669431,25.0963968450409,9.2573040219022,,,,0.2897215895213261,,
ASO469-516_MT_1.2-4_20210630,I18,ASO511_10,KQ2091_L20_6-08-6_10uM_P43,34.8989236323778,25.1170388593101,9.781884773067702,,,,0.8143023406868277,,
ASO469-516_MT_1.2-4_20210630,I19,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,31.9849129978497,22.3729067476591,9.6120062501906,,,,0.6444238178097255,0.6391077775898264,0.6421099334099466
ASO469-516_MT_1.2-4_20210630,I20,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,32.0231157658604,22.3423205887205,9.680795177139903,,,,0.7132127447590282,,
ASO469-516_MT_1.2-4_20210630,I21,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,31.9238897638715,22.3966205612899,9.5272692025816,,,,0.5596867702007255,,
ASO469-516_MT_1.2-4_20210630,I22,ASO511_3,KQ2091_L20_6-08-6_3uM_P43,32.5564729900747,23.1480086801136,9.408464309961104,,,,0.4408818775802299,0.41383866363832605,0.7506234861712676
