Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
KQ499_L20_5-10-5_10uM_P19,0.2051486444593051,0.22946467049838135,,,,,0.19696533467056318,0.25637865082214706,,,,,0.28995677288781313,0.39254488996963927,,,,
KQ499_L20_5-10-5_3uM_P19,,,0.34257357340253614,0.2891221031284768,,,,,0.29409235061092737,0.2507809005949854,,,,,0.491782055601918,0.4000704318268856,,
KQ498_L20_5-10-5_10uM_P19,0.46462441909093316,0.37032729234132533,,,,,0.38084102066092895,0.547955981519525,,,,,0.6647420758963003,0.6910500271447667,,,,
KQ498_L20_5-10-5_3uM_P19,,,0.42214979626183746,0.4433268882892537,,,,,0.29087816401453914,0.30066069871955986,,,,,0.4960144051431785,0.4677169718003651,,
KQ299_L20_5-10-5_10uM_P19,0.6988009117931384,0.7445963329879824,,,,,0.5373956199419783,0.2746055102381697,,,,,0.6978853885152625,0.4696265355956675,,,,
KQ299_L20_5-10-5_3uM_P19,,,0.5709499917216938,0.4879459774998043,,,,,0.3251505769208112,0.28336922752930405,,,,,0.565791999350492,0.5144172477645725,,
KQ1000_L20_5-10-5_10uM_P19,0.5880449297368254,0.7049629965750914,,,,,0.3313712434979698,0.38867090655119424,,,,,0.49965908632489875,0.6068554184552292,,,,
KQ1000_L20_5-10-5_3uM_P19,,,0.7374827336469689,0.740082581530025,,,,,0.3958241843179008,0.4150453988986792,,,,,0.65844603307196,0.6045826535212556,,
KQ216_L20_5-10-5_10uM_P19,0.6989219988660343,0.670344930519794,,,,,0.3903812742814208,0.395914503764004,,,,,0.6340998639859784,0.6055938567041156,,,,
KQ216_L20_5-10-5_3uM_P19,,,0.9014871751385556,0.8778734071597288,,,,,0.5658603883919222,0.5916377475544073,,,,,0.8755016974212895,0.8015248370740955,,
KQ017_L20_5-10-5_10uM_P19,0.8083579509524367,0.817254025994831,,,,,0.45282528088635904,0.4545568796776535,,,,,0.6891005872579599,0.6583719600440747,,,,
KQ017_L20_5-10-5_3uM_P19,,,0.9688409457400804,1.0564237005462418,,,,,0.5176157835271107,0.6092402134510175,,,,,0.8163082964145013,0.8201017093010116,,
KQ018_L20_5-10-5_10uM_P19,1.1516479045183456,0.9442860550256639,,,,,0.7850380662246945,0.6820490740722986,,,,,1.272844096242835,0.8511202660526462,,,,
KQ018_L20_5-10-5_3uM_P19,,,1.0372578537065786,1.0636737856050154,,,,,0.6817902810154346,0.6663955649813871,,,,,0.9008264528698309,0.854669012567309,,
KQ019_L20_5-10-5_10uM_P19,0.6656725919566856,0.8177753732251263,,,,,0.4403675095126311,0.3652229800953439,,,,,0.5964899199951971,0.5377513919496965,,,,
KQ019_L20_5-10-5_3uM_P19,,,0.7418819867741536,0.6898143493922686,,,,,0.5250208576593888,0.4935423837300903,,,,,0.6553049824637583,0.603443851656965,,
KQ020_L20_5-10-5_10uM_P19,0.5576569017080261,0.567097671274794,,,,,0.2575103321364013,0.3480739339512964,,,,,0.5087762316367285,0.45740849599952693,,,,
KQ020_L20_5-10-5_3uM_P19,,,0.7186058172789045,0.7229743525546842,,,,,0.353846185003655,0.3100449808267672,,,,,0.55325812706648,0.6074273058673613,,
,,,,,,,,,,,,,,,,,,
,10uM,,3uM,,,,10uM,,3uM,,,,10uM,,3uM,,,
Naïve_P20,0.8205412715533912,1.082017566468899,1.1672857958848317,0.8144435758519935,1.0333724992283486,1.1464896959005164,0.8733766805990741,1.0797018673618473,1.1491946559830248,0.7799532449172626,1.042183273305114,1.1352415812636314,0.8389736907476705,1.0566371973568969,1.1523738175176932,0.8108499001476177,1.0486085836068115,1.1512734897051342
Ionis1375651_10uM_P20,0.32600235023401397,0.2858525843088262,,,,,0.2466053499420925,0.14172184106405772,,,,,0.3142029461174369,0.23192598715918933,,,,
Ionis1375651_3uM_P20,,,0.5737148952648268,0.5304154248158494,,,,,0.4410659026471404,0.3387237777518766,,,,,0.45484047373182007,0.3683960041497073,,
Ionis676630_10uM_P20,1.009819699983154,1.13249747899195,,,,,0.8861613779948067,0.6721107774703663,,,,,0.7231151023286031,0.7489742249944363,,,,
KQ1002_L20_5-10-5_10uM_P20,0.7481153592004293,0.9131118451852194,,,,,0.6757329799798922,1.0207420851167932,,,,,0.9631221910170493,1.0763312312375164,,,,
KQ1002_L20_5-10-5_3uM_P20,,,1.6488223794823833,1.3180025449752182,,,,,1.3411152355466347,0.8317061324828472,,,,,1.3084167967981828,0.8945227734621183,,
KQ1001_L20_5-10-5_10uM_P20,0.6764531706537757,0.812136813278927,,,,,0.6148906109870349,0.7784162200200337,,,,,0.6406771100714482,0.6228673674268722,,,,
KQ1001_L20_5-10-5_3uM_P20,,,0.8837400363219614,0.8881490834060773,,,,,0.5374823453614199,0.5068008908394682,,,,,0.8069185915519732,0.8848677037416934,,
KQ513_L20_5-10-5_10uM_P20,0.4837488099682042,0.5053830808355569,,,,,0.28950080408314205,0.37219688158930164,,,,,0.4637546525526175,0.5748861098077045,,,,
KQ513_L20_5-10-5_3uM_P20,,,0.7145661805964959,0.6600905135021221,,,,,0.511007073627193,0.46340692942627937,,,,,0.776957507154749,0.6788139634911655,,
KQ236_L20_5-10-5_10uM_P20,0.9325210155759216,0.6845805624596208,,,,,0.6137506432814811,0.41662646968755174,,,,,0.876844950410429,0.6633732889861473,,,,
KQ236_L20_5-10-5_3uM_P20,,,0.8089856342642667,0.8747870433327136,,,,,0.5885428937734647,0.6637822631042092,,,,,0.813610197759228,0.7760485769287363,,
KQ512_L20_5-10-5_10uM_P20,0.5656557318795526,0.5180628331375821,,,,,0.338359028029242,0.34410463594418306,,,,,0.5218628886756412,0.5581528119911192,,,,
KQ512_L20_5-10-5_3uM_P20,,,0.6676427179228023,0.7813209969419072,,,,,0.5261395007743677,0.63738396604895,,,,,0.6665594326233295,0.7928147768312584,,
KQ235_L20_5-10-5_10uM_P20,0.7428110439819644,0.8067348878408743,,,,,0.40480354520091466,0.5054993543406051,,,,,0.5993807891629531,0.7453574530027359,,,,
KQ235_L20_5-10-5_3uM_P20,,,0.6786236353093039,0.5987795645268185,,,,,0.46239525507424706,0.43747884374226426,,,,,0.6285196609111371,0.5829441191744522,,
KQ1003_L20_5-10-5_10uM_P20,0.8591557598152038,1.439226297219819,,,,,0.3990848414901878,1.1509911359549352,,,,,0.7252519017668939,1.2024481803688083,,,,
KQ1003_L20_5-10-5_3uM_P20,,,1.0791719634636154,1.7801252954819495,,,,,0.7414351656835898,1.543681097732699,,,,,0.8657722343769839,1.3682138044770766,,
KQ521_L20_5-10-5_10uM_P20,0.9564990785553726,1.4546041270096979,,,,,0.9271396107639632,0.8319742433081321,,,,,0.9354686932191949,1.0852196548137827,,,,
KQ521_L20_5-10-5_3uM_P20,,,1.2910209154047874,1.2371087475349836,,,,,0.9481021158615909,0.9218345525916488,,,,,1.004326172754195,0.8923160517453301,,
KQ520_L20_5-10-5_10uM_P20,0.6210239966906298,1.190740252900024,,,,,0.32746689775864546,0.8946208814420309,,,,,0.5017831943296461,0.9072699869313668,,,,
KQ520_L20_5-10-5_3uM_P20,,,1.1149291826783396,1.1704591486336502,,,,,0.9299433208956925,0.9688768169262381,,,,,0.8096584324515038,0.7755892178667535,,
KQ519_L20_5-10-5_10uM_P20,0.14458718942629983,1.756576529660692,,,,,0.14254772979340213,0.9960096143349998,,,,,0.10442437930445182,1.3420238301336933,,,,
KQ519_L20_5-10-5_3uM_P20,,,1.4364953263327485,1.5657893237529088,,,,,0.8989103288824376,1.062293910325176,,,,,1.056461082257712,1.195956879803087,,
KQ518_L20_5-10-5_10uM_P20,2.888910532886785,1.7323709491054426,,,,,2.1075951818354284,0.8837597091467707,,,,,1.875092039361973,0.9860088361519028,,,,
KQ518_L20_5-10-5_3uM_P20,,,1.3608373833982266,1.5209201610740977,,,,,0.8483822145140503,0.996737838759536,,,,,1.030436901426019,1.169626037864581,,
KQ517_L20_5-10-5_10uM_P20,1.685614395658808,2.486137815146797,,,,,1.0821774433802187,1.7758265990005955,,,,,2.1324058786467397,0.8944707716782907,,,,
KQ517_L20_5-10-5_3uM_P20,,,1.2658296575367418,1.741882332877243,,,,,1.0556610958977215,0.8465791241506835,,,,,0.9055358299987065,0.6011427604912671,,
