Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_total_1.2-8_20210701,N14,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.80937074,25.12779792,8.68,,,,0.74,,
ASO268-186_total_1.2-8_20210701,N15,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.95211935,25.1338356,8.82,,,,0.88,,
ASO268-186_total_1.2-8_20210701,N16,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.41859378,24.81272109,8.61,,,,0.67,0.58,0.67
ASO268-186_total_1.2-8_20210701,N17,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.25151591,24.84806182,8.40,,,,0.47,,
ASO268-186_total_1.2-8_20210701,N18,ASO186_10,KQ273_L20_5-10-5_10uM_P1.2-6,33.37786905,24.83677903,8.54,,,,0.60,,
ASO268-186_total_1.2-8_20210701,N19,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,29.69437471,22.28344736,7.41,,,,-0.53,-0.57,1.48
ASO268-186_total_1.2-8_20210701,N20,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,29.67653406,22.22203851,7.45,,,,-0.48,,
ASO268-186_total_1.2-8_20210701,N21,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,29.55336073,22.31286229,7.24,,,,-0.70,,
ASO268-186_total_1.2-8_20210701,N22,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,30.54585007,23.77222449,6.77,,,,-1.16,-1.22,2.33
ASO268-186_total_1.2-8_20210701,N23,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,30.37036133,23.78567198,6.58,,,,-1.35,,
ASO268-186_total_1.2-8_20210701,N24,ASO186_3,KQ273_L20_5-10-5_3uM_P1.2-6,30.56354194,23.77846233,6.79,,,,-1.15,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
