Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_total_1.2-6_20210630,M10,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,33.39791437,26.16816203,7.23,,,,-0.62,-0.57,1.48
ASO1-95_total_1.2-6_20210630,M11,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,33.41134303,26.13856377,7.27,,,,-0.57,,
ASO1-95_total_1.2-6_20210630,M12,ASO38_3,KQ332_L20_5-10-5_3uM_P1.2-2,33.51431261,26.19156685,7.32,,,,-0.52,,
ASO1-95_total_1.2-6_20210630,M13,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.26214053,26.14174496,7.12,,,,-0.72,-0.39,1.31
ASO1-95_total_1.2-6_20210630,M14,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,34.15424381,26.14127231,8.01,,,,0.17,,
ASO1-95_total_1.2-6_20210630,M15,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.43022046,26.19142042,7.24,,,,-0.61,,
ASO1-95_total_1.2-6_20210630,M16,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.53127423,26.07615703,7.46,,,,-0.39,-0.20,1.15
ASO1-95_total_1.2-6_20210630,M17,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.58734719,25.98714449,7.60,,,,-0.25,,
ASO1-95_total_1.2-6_20210630,M18,ASO62_10,KQ830_L20_5-10-5_10uM_P1.2-2,33.95160867,26.0585909,7.89,,,,0.05,,
ASO1-95_total_1.2-6_20210630,M19,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.6753348,25.20944505,8.47,,,,0.62,0.61,0.65
ASO1-95_total_1.2-6_20210630,M20,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.58871389,25.18961052,8.40,,,,0.55,,
ASO1-95_total_1.2-6_20210630,M21,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,33.76865888,25.25955929,8.51,,,,0.66,,
ASO1-95_total_1.2-6_20210630,M22,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.41559869,25.7801435,8.64,,,,0.79,0.63,0.65
ASO1-95_total_1.2-6_20210630,M23,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.30435072,25.82990706,8.47,,,,0.63,,
ASO1-95_total_1.2-6_20210630,M24,ASO62_3,KQ830_L20_5-10-5_3uM_P1.2-2,34.15759809,25.84062255,8.32,,,,0.47,,
ASO1-95_total_1.2-6_20210630,N1,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,35.68989128,28.94015629,6.75,,,,-1.10,-0.87,1.83
ASO1-95_total_1.2-6_20210630,N2,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.08359097,28.98983936,7.09,,,,-0.75,,
ASO1-95_total_1.2-6_20210630,N3,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.06751831,28.98435136,7.08,,,,-0.76,,
ASO1-95_total_1.2-6_20210630,N4,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,37.40189013,30.37649295,7.03,,,,-0.82,-1.04,2.06
ASO1-95_total_1.2-6_20210630,N5,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,38.01810706,30.32263377,7.70,,,,-0.15,,
ASO1-95_total_1.2-6_20210630,N6,ASO53_10,KQ913_L20_5-10-5_10uM_P1.2-2,36.05465662,30.36059635,5.69,,,,-2.15,,
ASO1-95_total_1.2-6_20210630,N7,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.74885388,29.42462948,6.32,,,,-1.52,-1.68,3.21
ASO1-95_total_1.2-6_20210630,N8,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.54407534,29.33651733,6.21,,,,-1.64,,
ASO1-95_total_1.2-6_20210630,N9,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.29290229,29.33121974,5.96,,,,-1.88,,
ASO1-95_total_1.2-6_20210630,N10,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,34.68788196,28.99027505,5.70,,,,-2.15,-1.96,3.88
ASO1-95_total_1.2-6_20210630,N11,ASO53_3,KQ913_L20_5-10-5_3uM_P1.2-2,35.20742332,28.91181154,6.30,,,,-1.55,,
