Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO268-186_WT_1.2-8_20210701,C23,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,30.73088256,22.93193232,7.80,,,,0.00,,
ASO268-186_WT_1.2-8_20210701,C24,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,30.80039234,22.93920743,7.86,,,,0.07,,
ASO268-186_WT_1.2-8_20210701,D1,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,31.12218787,23.85064087,7.27,,,,-0.52,-0.44,1.36
ASO268-186_WT_1.2-8_20210701,D2,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,31.10613108,23.84894401,7.26,,,,-0.54,,
ASO268-186_WT_1.2-8_20210701,D3,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,31.4076031,23.86752772,7.54,,,,-0.26,,
ASO268-186_WT_1.2-8_20210701,D4,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,30.94562853,23.74056773,7.21,,,,-0.59,-0.50,1.42
ASO268-186_WT_1.2-8_20210701,D5,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,31.11268682,23.77641482,7.34,,,,-0.46,,
ASO268-186_WT_1.2-8_20210701,D6,ASO271_10,KQJM014_L20_6-08-6_10uM_P1.2-5,31.15622356,23.81549861,7.34,,,,-0.45,,
ASO268-186_WT_1.2-8_20210701,D7,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.05046122,22.82477422,7.23,,,,-0.57,-0.46,1.37
ASO268-186_WT_1.2-8_20210701,D8,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.20140996,22.76890904,7.43,,,,-0.36,,
ASO268-186_WT_1.2-8_20210701,D9,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.18459675,22.83109136,7.35,,,,-0.44,,
ASO268-186_WT_1.2-8_20210701,D10,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.40769489,22.96217763,7.45,,,,-0.35,-0.23,1.17
ASO268-186_WT_1.2-8_20210701,D11,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.57028922,22.9672809,7.60,,,,-0.19,,
ASO268-186_WT_1.2-8_20210701,D12,ASO271_3,KQJM014_L20_6-08-6_3uM_P1.2-5,30.65393276,22.99192148,7.66,,,,-0.13,,
ASO268-186_WT_1.2-8_20210701,D13,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.97966562,23.03645513,7.94,,,,0.15,0.10,0.93
ASO268-186_WT_1.2-8_20210701,D14,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.94873037,22.9734301,7.98,,,,0.18,,
ASO268-186_WT_1.2-8_20210701,D15,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.77921683,23.0146627,7.76,,,,-0.03,,
ASO268-186_WT_1.2-8_20210701,D16,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.27588969,22.56059012,7.72,,,,-0.08,-0.14,1.11
ASO268-186_WT_1.2-8_20210701,D17,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.16871527,22.50875849,7.66,,,,-0.14,,
ASO268-186_WT_1.2-8_20210701,D18,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,30.1102547,22.53289401,7.58,,,,-0.22,,
ASO268-186_WT_1.2-8_20210701,D19,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.14747244,22.72558573,7.42,,,,-0.37,-0.37,1.30
ASO268-186_WT_1.2-8_20210701,D20,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.06257205,22.67207982,7.39,,,,-0.40,,
ASO268-186_WT_1.2-8_20210701,D21,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.14680391,22.6951209,7.45,,,,-0.34,,
ASO268-186_WT_1.2-8_20210701,D22,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.57739237,22.80204788,7.78,,,,-0.02,-0.19,1.14
ASO268-186_WT_1.2-8_20210701,D23,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.25067065,22.82523035,7.43,,,,-0.37,,
ASO268-186_WT_1.2-8_20210701,D24,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,30.39914649,22.7914101,7.61,,,,-0.19,,
ASO268-186_WT_1.2-8_20210701,E1,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,31.80224371,23.89577298,7.91,,,,0.11,0.05,0.96
ASO268-186_WT_1.2-8_20210701,E2,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,31.64615755,23.91642663,7.73,,,,-0.07,,
ASO268-186_WT_1.2-8_20210701,E3,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,31.8712219,23.96151228,7.91,,,,0.11,,
ASO268-186_WT_1.2-8_20210701,E4,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,30.94471887,23.1209337,7.82,,,,0.03,-0.03,1.02
ASO268-186_WT_1.2-8_20210701,E5,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,30.85221114,23.14663165,7.71,,,,-0.09,,
ASO268-186_WT_1.2-8_20210701,E6,ASO272_10,KQJM015_L18_5-08-5_10uM_P1.2-5,30.95518202,23.17517667,7.78,,,,-0.02,,
ASO268-186_WT_1.2-8_20210701,E7,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,30.36307531,22.72925788,7.63,,,,-0.16,-0.04,1.03
ASO268-186_WT_1.2-8_20210701,E8,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,30.62596497,22.74554598,7.88,,,,0.09,,
ASO268-186_WT_1.2-8_20210701,E9,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,30.53044098,22.78016414,7.75,,,,-0.05,,
ASO268-186_WT_1.2-8_20210701,E10,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,31.12875035,23.26423483,7.86,,,,0.07,0.05,0.97
ASO268-186_WT_1.2-8_20210701,E11,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,31.14738838,23.30562853,7.84,,,,0.05,,
ASO268-186_WT_1.2-8_20210701,E12,ASO272_3,KQJM015_L18_5-08-5_3uM_P1.2-5,31.20497989,23.37748581,7.83,,,,0.03,,
ASO268-186_WT_1.2-8_20210701,E13,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.51231482,22.87600962,7.64,,,,-0.16,-0.10,1.07
ASO268-186_WT_1.2-8_20210701,E14,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.62042611,22.88566675,7.73,,,,-0.06,,
ASO268-186_WT_1.2-8_20210701,E15,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.59849358,22.87453117,7.72,,,,-0.07,,
ASO268-186_WT_1.2-8_20210701,E16,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.39668027,22.77649719,7.62,,,,-0.18,-0.10,1.07
ASO268-186_WT_1.2-8_20210701,E17,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,30.48902341,22.75897937,7.73,,,,-0.07,,
