Unnamed: 0,10uM,Unnamed: 2,3uM,Unnamed: 4,Unnamed: 5,Unnamed: 6,10uM.1,Unnamed: 8,3uM.1,Unnamed: 10,Unnamed: 11,Unnamed: 12,10uM.2,Unnamed: 14,3uM.2,Unnamed: 16,Unnamed: 17,Unnamed: 18
ID,MT,,,,,,Total,,,,,,WT,,,,,
KQJM010_L21_7-08-6_3uM_P23,,,0.9030506605684009,1.3372908934972794,,,,,0.46870322125508995,1.0146239258608016,,,,,0.8387263000864186,1.4863143237114105,,
KQJM011_L19_5-10-4_10uM_P23,0.4909984856511523,1.5078411024260274,,,,,0.14574257828366616,0.6424595411024692,,,,,0.5096088952499577,1.274240031146025,,,,
KQJM011_L19_5-10-4_3uM_P23,,,0.6920389591668559,0.7492908691152371,,,,,0.301232876831412,0.34735619364450376,,,,,0.7141488171011465,0.7980090409305083,,
KQJM012_L19_6-08-5_10uM_P23,0.5493743628090955,0.9601492070707347,,,,,0.15861453308303797,0.4357031010751463,,,,,0.5885338507470663,1.1262830502162144,,,,
KQJM012_L19_6-08-5_3uM_P23,,,0.8151631853556227,0.9019113480303176,,,,,0.38138402816395756,0.6889524583856036,,,,,0.8286805584877476,0.9989864467235595,,
KQJM014_L20_6-08-6_10uM_P23,0.7400368022248772,1.1701273463636312,,,,,0.27901050705344704,0.7966176528134978,,,,,0.8078443182746624,1.5365492073682163,,,,
KQJM014_L20_6-08-6_3uM_P23,,,0.7401030444686526,0.6701952754027799,,,,,0.30991075626438125,0.2939884358613667,,,,,0.8121646856447808,0.8678642886331591,,
KQJM015_L18_5-08-5_10uM_P23,1.0323833113646625,0.7846450104198044,,,,,0.6560786949373408,0.4126978070764133,,,,,1.2279602609129288,0.9766916722897676,,,,
KQJM015_L18_5-08-5_3uM_P23,,,0.8576892073379269,0.5767822017144054,,,,,0.5210637362379956,0.30916761482727806,,,,,1.0175672337423496,0.6841926771067423,,
KQJM016_L19_5-10-4_10uM_P23,1.4948330615857324,0.9095562787470949,,,,,1.0815099595112128,0.7284748710166643,,,,,1.626356102070563,1.143081408867463,,,,
KQJM016_L19_5-10-4_3uM_P23,,,0.983591504084051,0.8541946358129611,,,,,0.6398900195445341,0.5409830024856822,,,,,0.9731604158637315,0.9631591012235787,,
KQJM017_L19_6-08-5_10uM_P23,0.6155209049892603,2.7394571011553848,,,,,0.33223395313291987,2.1402777799238595,,,,,0.6705123089062122,2.9694825426207436,,,,
KQJM017_L19_6-08-5_3uM_P23,,,0.5609079474093303,0.5607492623204022,,,,,0.26992702125114904,0.2386434038319009,,,,,0.5701475120261492,0.6766430389031144,,
KQJM018_L17_5-08-4_10uM_P23,0.8811017584265519,0.901793316391028,,,,,0.6539959979909753,0.5758694820449597,,,,,1.0002923460343327,0.9958706344798722,,,,
KQJM018_L17_5-08-4_3uM_P23,,,0.6117349524096586,0.7473823032567284,,,,,0.3887110711726061,0.48278304848668435,,,,,0.657257465103247,0.8942703858104536,,
KQJM019_L22_6-10-6_10uM_P23,0.6987087701663586,0.4221191634851077,,,,,0.7743810641171405,0.31296131171398617,,,,,1.1756686210864176,0.674018161673647,,,,
KQJM019_L22_6-10-6_3uM_P23,,,0.6816757282339654,0.3715163752880939,,,,,0.6334170237026134,0.2890053831842121,,,,,0.863835576069671,0.5344880525308372,,
,,,,,,,,,,,,,,,,,,
,10uM,,3uM,,,,10uM,,3uM,,,,10uM,,3uM,,,
Naïve_P24,1.0795372046192697,0.9863139860986714,1.0268007838564122,1.0072049948979775,0.9998599185913034,0.9082470013804858,1.1228356063689722,0.9941062076881703,1.0709638622415605,0.9575033980703288,0.980361336014557,0.8911477658070638,1.1364396902820302,1.0105639143456742,0.966973147072463,1.008845054085786,0.985924487136039,0.9053307767028588
Ionis1375651_10uM_P24,0.11416743388830418,0.12097975057615744,,,,,0.0890957204836158,0.05708981786627702,,,,,0.15482318458271985,0.13046151522175745,,,,
Ionis1375651_3uM_P24,,,0.17095904145059782,0.2815193398207352,,,,,0.10013358310754528,0.15900008399533733,,,,,0.18456894980315064,0.32335561670835106,,
Ionis676630_10uM_P24,0.8700731245930706,0.8016215521537071,,,,,0.9644781245225955,0.8910167094243376,,,,,0.891313318174757,0.9582919560149185,,,,
KQJM020_L22_7-08-7_10uM_P24,0.6354485021742733,1.1341665736152553,,,,,0.4413985521078204,0.9317376201616346,,,,,0.7437324108212916,1.5462665915101557,,,,
KQJM020_L22_7-08-7_3uM_P24,,,0.7460607335730507,0.62432008320193,,,,,0.6492924732087824,0.419168706521994,,,,,0.8368029205847123,0.7434032297793746,,
KQJM021_L17_4-10-3_10uM_P24,0.5119700912264147,0.8794842775168223,,,,,0.23120706416663334,0.45335643932442987,,,,,0.6066738277257752,0.9636778841893983,,,,
KQJM021_L17_4-10-3_3uM_P24,,,0.5966979259823197,0.5874945786761954,,,,,0.31812522443530766,0.342069316440334,,,,,0.6134529558265942,0.6541043829689025,,
KQJM022_L17_5-08-4_10uM_P24,0.7055728080915937,0.770478878774214,,,,,0.36322360651842667,0.447169106966875,,,,,0.8006890530641857,0.7249547033992652,,,,
KQJM022_L17_5-08-4_3uM_P24,,,0.7502174147784071,0.717267637123511,,,,,0.4329682187332127,0.4621468179892745,,,,,0.8040966176862893,0.7720140803472325,,
KQJM023_L17_4-10-3_10uM_P24,0.35008561617686135,0.8402441089166333,,,,,0.18594951161399825,0.445610578764944,,,,,0.35126826268348804,0.8170522857277512,,,,
KQJM023_L17_4-10-3_3uM_P24,,,0.44689429781091927,0.7172431072409511,,,,,0.2309893187317729,0.44729260639877666,,,,,0.4751545158221605,0.7610631543886133,,
KQJM024_L19_5-10-4_10uM_P24,0.697180564108312,1.2101698585514353,,,,,0.47478491204669004,1.1801196730375707,,,,,0.8006682030471378,1.2463700445111694,,,,
KQJM024_L19_5-10-4_3uM_P24,,,0.39699963575545555,0.7480382920268617,,,,,0.2550048526126039,0.6047989172028427,,,,,0.42648431067452397,0.7623009247977155,,
KQJM025_L18_5-08-5_10uM_P24,0.5340210900300135,0.6481805003970336,,,,,0.4168373909645723,0.5317559812583595,,,,,0.6326201838375847,0.7234950113168769,,,,
KQJM025_L18_5-08-5_3uM_P24,,,0.8402522598843657,0.5774287021077185,,,,,0.7977116888242649,0.4842228596712614,,,,,0.8883060748335158,0.6326483333345103,,
KQJM026_L17_4-10-3_10uM_P24,0.5310480597307788,0.9006541977545914,,,,,0.3723639011290948,0.8553083334789346,,,,,0.6794732938174185,1.1940157221597663,,,,
KQJM026_L17_4-10-3_3uM_P24,,,0.734316861016848,0.5927030255355029,,,,,0.6335583881940716,0.41951338040053443,,,,,0.9005334273399354,0.8076687867472365,,
KQJM027_L17_5-08-4_10uM_P24,0.9617469790795311,0.7322771895496296,,,,,0.8860077346069418,0.684032290200079,,,,,1.1617487364824388,0.9061030839090476,,,,
KQJM027_L17_5-08-4_3uM_P24,,,0.7970622071387495,0.9599612836226251,,,,,0.8089965271837042,0.9098306859843236,,,,,0.966186559877825,1.2107654634479992,,
KQJM180_L17_5-08-4_10uM_P24,0.7839947461479172,0.6966669792395364,,,,,0.9499047637412839,0.6375195288044796,,,,,1.1032924265933983,0.8234522224215834,,,,
KQJM180_L17_5-08-4_3uM_P24,,,1.042301844855915,0.6812005754692397,,,,,0.9726361366383397,0.6466956659223775,,,,,1.1840934402452306,0.8065761519596178,,
KQJM127_L18_4-10-4_10uM_P24,0.8796065828944317,0.7856876924116665,,,,,0.8787902405000133,0.6580825644175712,,,,,0.8227870308846283,0.7990439029305411,,,,
KQJM127_L18_4-10-4_3uM_P24,,,0.5392592542037794,0.7462119384557243,,,,,0.4808848993110572,0.5293754009684838,,,,,0.4907625253775867,0.8075972273536745,,
KQJM128_L19_5-10-4_10uM_P24,0.9659985277231768,0.9813907232558362,,,,,0.5865432460126317,0.506005528735452,,,,,0.9516756273187016,1.1128424481095605,,,,
KQJM128_L19_5-10-4_3uM_P24,,,0.6273004438240425,0.7818363316483937,,,,,0.35984362412635656,0.48738893736505134,,,,,0.6765439245303516,0.9470076808297955,,
KQJM129_L17_4-10-3_10uM_P24,0.7333632474826609,0.5656629515802885,,,,,0.5598710209249178,0.40998379778882427,,,,,0.9626970439122235,0.44551197689880423,,,,
KQJM129_L17_4-10-3_3uM_P24,,,0.6660530754516605,0.7964901600137023,,,,,0.3992762215147583,0.6584491924359839,,,,,0.8032463657774812,1.0708613622782364,,
