Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO517-551_WT_1.2-5_20210630,M2,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,31.3350864483206,24.009047173115,7.3260392752055985,,,,-0.09954916134580039,,
ASO517-551_WT_1.2-5_20210630,M3,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,31.6667386320475,24.0466244943689,7.620114137678602,,,,0.19452570112720302,,
ASO517-551_WT_1.2-5_20210630,M4,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,30.665213002319,23.3566935701755,7.308519432143498,,,,-0.11706900440790058,-0.0989931090196657,1.0710257074639415
ASO517-551_WT_1.2-5_20210630,M5,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,30.7068682017773,23.3346439473699,7.372224254407399,,,,-0.05336418214399963,,
ASO517-551_WT_1.2-5_20210630,M6,ASO545_10,KQ2125_L18_5-08-5_10uM_P46,30.6268748913658,23.3278325953215,7.299042296044302,,,,-0.1265461405070969,,
ASO517-551_WT_1.2-5_20210630,M7,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.2811403743001,23.0094571800141,7.271683194286002,,,,-0.15390524226539704,-0.20308033632136535,1.1511535914095077
ASO517-551_WT_1.2-5_20210630,M8,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.261955840025,22.9754554986354,7.286500341389598,,,,-0.1390880951618012,,
ASO517-551_WT_1.2-5_20210630,M9,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.0898224499326,22.9804816849181,7.109340765014501,,,,-0.3162476715368978,,
ASO517-551_WT_1.2-5_20210630,M10,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.1555387725879,22.88059990535,7.2749388672379,,,,-0.15064956931349904,-0.19145155759033194,1.1419120649590127
ASO517-551_WT_1.2-5_20210630,M11,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.0647982871636,22.8487869727414,7.2160113144222,,,,-0.20957712212919866,,
ASO517-551_WT_1.2-5_20210630,M12,ASO545_3,KQ2125_L18_5-08-5_3uM_P46,30.0633032267877,22.8518427715646,7.211460455223101,,,,-0.21412798132829813,,
ASO517-551_WT_1.2-5_20210630,N1,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,30.1659329542028,22.7983664433821,7.367566510820698,,,,-0.058021925730701085,-0.05482220797273326,1.0387310863014518
ASO517-551_WT_1.2-5_20210630,N2,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,30.107224151362,22.7997520500664,7.307472101295602,,,,-0.11811633525579701,,
ASO517-551_WT_1.2-5_20210630,N3,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,30.219472272433,22.7822121988133,7.437260073619697,,,,0.011671637068298324,,
ASO517-551_WT_1.2-5_20210630,N4,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,30.0625308981684,22.6912632426249,7.371267655543502,,,,-0.05432078100789717,-0.05252500236319987,1.0370784292530884
ASO517-551_WT_1.2-5_20210630,N5,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,30.0303370859823,22.6613064108774,7.369030675104899,,,,-0.056557761446500265,,
ASO517-551_WT_1.2-5_20210630,N6,ASO546_10,KQ2126_L18_5-08-5_10uM_P46,29.9956425632743,22.6167505913581,7.378891971916197,,,,-0.04669646463520216,,
ASO517-551_WT_1.2-5_20210630,N7,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,30.0085185474115,22.5738570585931,7.434661488818403,,,,0.009073052267003945,-0.05509530519106498,1.0389277331417253
ASO517-551_WT_1.2-5_20210630,N8,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,29.9055555904128,22.5396854398308,7.365870150581998,,,,-0.05971828596940121,,
ASO517-551_WT_1.2-5_20210630,N9,ASO546_3,KQ2126_L18_5-08-5_3uM_P46,29.8209926100762,22.5100448553956,7.310947754680601,,,,-0.11464068187079768,,
