Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore,Test plate #,Avg_plate,Min_plate,Max_plate
ASO268-186_WT_1.2-8_20210701,B17,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,7.500610599999998,-0.29,1.2226402776920684,0.12255381959223452,0.41316993311692685,5.0,,,
ASO268-186_WT_1.2-8_20210701,B18,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,7.7776289999999975,-0.02,1.013959479790029,0.12255381959223452,1.1755056772582964,5.0,,,
ASO268-186_MT_1.2-8_20210701,B13,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.132971830000002,0.7,0.6155722066724582,0.06189027192753015,1.0616321018920436,5.0,,,
ASO268-186_MT_1.2-8_20210701,B14,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.38694633,0.96,0.5140569133280333,0.06189027192753015,0.27828368877467224,5.0,,,
ASO268-186_MT_1.2-8_20210701,B15,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.4166259,0.99,0.5034777750283594,0.06189027192753015,0.4179193435846919,5.0,,,
ASO268-186_MT_1.2-8_20210701,B16,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.201029360000003,0.77,0.5864174746159394,0.10131121559205344,0.6768143609567369,5.0,,,
ASO268-186_MT_1.2-8_20210701,B17,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.71860234,1.29,0.40895102927889054,0.10131121559205344,1.6655922320461543,5.0,,,
ASO268-186_MT_1.2-8_20210701,B18,ASO276_10,KQJM019_L22_6-10-6_10uM_P1.2-5,8.20883663,0.78,0.5823667932342279,0.10131121559205344,0.6233488015567356,5.0,,,
ASO268-186_total_1.2-8_20210701,B19,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.25283172,0.0,1.0,0.6775030616447155,0.016963443273347992,5.0,,,
ASO268-186_total_1.2-8_20210701,B20,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,6.126964310000002,-1.12,,0.6775030616447155,1.9434909678463095,5.0,,,
ASO268-186_total_1.2-8_20210701,B21,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.246756319999999,0.0,1.0,0.6775030616447155,0.016963443273347992,5.0,,,
ASO268-186_total_1.2-8_20210701,B22,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.841327339999999,0.59,0.6643429070482558,0.03487413972980516,0.5777281689859118,5.0,,,
ASO268-186_total_1.2-8_20210701,B23,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.995962909999999,0.75,0.5946035575013605,0.03487413972980516,0.6942380477914809,5.0,,,
ASO268-186_total_1.2-8_20210701,B24,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.925572850000002,0.67,0.6285066872609142,0.03487413972980516,0.6375978645222217,5.0,,,
ASO268-186_WT_1.2-8_20210701,B19,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.4417038600000005,-0.35,1.2745606273192622,0.1161938531437287,0.31984424801183203,5.0,,,
ASO268-186_WT_1.2-8_20210701,B20,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.20749953,-0.59,1.5052467474110671,0.1161938531437287,1.3297389838874492,5.0,,,
ASO268-186_WT_1.2-8_20210701,B21,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.292584080000001,-0.5,1.4142135623730951,0.1161938531437287,0.9312150747625636,5.0,,,
ASO268-186_WT_1.2-8_20210701,B22,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.732099639999998,-0.06,1.0424657608411214,0.03316468696181427,0.6962176797138118,5.0,,,
ASO268-186_WT_1.2-8_20210701,B23,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.8015705199999985,0.01,0.9930924954370359,0.03316468696181427,0.9123633273354911,5.0,,,
ASO268-186_WT_1.2-8_20210701,B24,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.828025909999997,0.03,0.9794202975869268,0.03316468696181427,0.972217299612541,5.0,,,
ASO268-186_MT_1.2-8_20210701,B19,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.533642929999999,0.1,0.9330329915368074,0.09725886207982032,1.4899036027151746,5.0,,,
ASO268-186_MT_1.2-8_20210701,B20,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.632449399999999,0.2,0.8705505632961241,0.09725886207982032,0.9451704468063026,5.0,,,
ASO268-186_MT_1.2-8_20210701,B21,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.85768058,0.43,0.7422617853145246,0.09725886207982032,0.17327441625853113,5.0,,,
ASO268-186_MT_1.2-8_20210701,B22,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,7.916567820000001,0.49,0.7120250977985358,0.03157664607802907,0.43688334885904834,5.0,,,
ASO268-186_MT_1.2-8_20210701,B23,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,8.025679500000003,0.6,0.6597539553864471,0.03157664607802907,0.8925926605941424,5.0,,,
ASO268-186_MT_1.2-8_20210701,B24,ASO276_3,KQJM019_L22_6-10-6_3uM_P1.2-5,8.04383742,0.61,0.6551967019291817,0.03157664607802907,0.9323236238097562,5.0,,,
ASO268-186_total_1.2-8_20210701,C13,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.741593079999998,0.49,0.7120250977985358,0.05343848584344839,0.9149834025761161,5.0,,,
ASO268-186_total_1.2-8_20210701,C14,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.588289469999999,0.34,0.7900413118633771,0.05343848584344839,0.6482735700572939,5.0,,,
ASO268-186_total_1.2-8_20210701,C15,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.793299260000001,0.54,0.6877709090698718,0.05343848584344839,0.9978998923243302,5.0,,,
ASO268-186_total_1.2-8_20210701,C16,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,6.901046130000001,-0.35,1.2745606273192622,0.15481596013459892,1.008126538899165,5.0,,,
ASO268-186_total_1.2-8_20210701,C17,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,6.806086109999999,-0.44,1.3566043274476718,0.15481596013459892,1.2886049212811401,5.0,,,
ASO268-186_total_1.2-8_20210701,C18,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.1683615299999985,-0.08,1.0570180405613803,0.15481596013459892,0.26442540477743587,5.0,,,
ASO268-186_WT_1.2-8_20210701,C13,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.780798600000001,-0.01,1.0069555500567189,0.07891831502727592,1.2438900776248267,5.0,,,
ASO268-186_WT_1.2-8_20210701,C14,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.585086579999999,-0.21,1.1566881839052874,0.07891831502727592,0.4753408321029285,5.0,,,
ASO268-186_WT_1.2-8_20210701,C15,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.623736569999998,-0.17,1.1250584846888094,0.07891831502727592,0.6376900865312818,5.0,,,
ASO268-186_WT_1.2-8_20210701,C16,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.45641084,-0.34,1.26575659397028,0.1355713303744041,0.08448665580794713,5.0,,,
ASO268-186_WT_1.2-8_20210701,C17,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.302967750000004,-0.49,1.4044448757379973,0.1355713303744041,0.7963473342429882,5.0,,,
ASO268-186_WT_1.2-8_20210701,C18,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.175988329999999,-0.62,1.5368751812880124,0.1355713303744041,1.4760870062081026,5.0,,,
ASO268-186_MT_1.2-8_20210701,C13,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.8852946899999985,0.46,0.7269862586601553,0.08672436424085746,1.2175255519146886,5.0,,,
ASO268-186_MT_1.2-8_20210701,C14,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.590295779999998,0.16,0.8950250709279725,0.08672436424085746,0.1193994429012101,5.0,,,
ASO268-186_MT_1.2-8_20210701,C15,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.80404412,0.37,0.7737824967711949,0.08672436424085746,0.8452123966997294,5.0,,,
ASO268-186_MT_1.2-8_20210701,C16,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.690722389999998,0.26,0.8350879194283694,0.10993921816789307,0.3574634608318546,5.0,,,
ASO268-186_MT_1.2-8_20210701,C17,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.412708870000003,-0.02,1.013959479790029,0.10993921816789307,1.0656474067223043,5.0,,,
ASO268-186_MT_1.2-8_20210701,C18,ASO277_10,KQJM020_L22_7-08-7_10uM_P1.2-5,7.374666459999997,-0.05,1.0352649238413776,0.10993921816789307,1.2351545598227591,5.0,,,
ASO268-186_total_1.2-8_20210701,C19,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.234907979999999,-0.02,1.013959479790029,0.037293059701148004,1.123281397468012,5.0,,,
ASO268-186_total_1.2-8_20210701,C20,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.337852269999999,0.09,0.9395227492140118,0.037293059701148004,0.6990739490422208,5.0,,,
ASO268-186_total_1.2-8_20210701,C21,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.293134439999999,0.04,0.9726549474122855,0.037293059701148004,0.8878910175736487,5.0,,,
ASO268-186_total_1.2-8_20210701,C22,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.860677899999999,0.61,0.6551967019291817,0.013985940761933097,0.9212716264061042,5.0,,,
ASO268-186_total_1.2-8_20210701,C23,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.825873679999997,0.57,0.6736167884328451,0.013985940761933097,0.8162974042037794,5.0,,,
ASO268-186_total_1.2-8_20210701,C24,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.876326159999998,0.63,0.6461764153187461,0.013985940761933097,0.972677333473994,5.0,,,
ASO268-186_WT_1.2-8_20210701,C19,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.5842842799999985,-0.21,1.1566881839052874,0.016936956540066328,0.7650411577585735,5.0,,,
ASO268-186_WT_1.2-8_20210701,C20,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.5432467800000005,-0.25,1.189207115002721,0.016936956540066328,1.0780664256683845,5.0,,,
ASO268-186_WT_1.2-8_20210701,C21,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.575377419999999,-0.22,1.1647335864684558,0.016936956540066328,0.8424857172132608,5.0,,,
ASO268-186_WT_1.2-8_20210701,C22,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.797476659999997,0.0,1.0,0.027344464578692343,0.7432298428563598,5.0,,,
ASO268-186_WT_1.2-8_20210701,C23,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.79895024,0.0,1.0,0.027344464578692343,0.7432298428563598,5.0,,,
ASO268-186_WT_1.2-8_20210701,C24,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.861184909999999,0.07,0.9526379980439373,0.027344464578692343,1.1991336149275003,5.0,,,
ASO268-186_MT_1.2-8_20210701,C19,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.7342981,0.3,0.8122523963562356,0.032601918762245226,1.4190892812640377,5.0,,,
ASO268-186_MT_1.2-8_20210701,C20,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.84858109,0.42,0.7474246243174693,0.032601918762245226,0.18283751724250255,5.0,,,
ASO268-186_MT_1.2-8_20210701,C21,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.803490400000001,0.37,0.7737824967711949,0.032601918762245226,0.6854765142650675,5.0,,,
ASO268-186_MT_1.2-8_20210701,C22,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.956762549999997,0.53,0.6925547340554623,0.03187165282348121,0.8635195685371956,5.0,,,
ASO268-186_MT_1.2-8_20210701,C23,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,7.878717550000001,0.45,0.7320428479728127,0.03187165282348121,0.1104896717359363,5.0,,,
ASO268-186_MT_1.2-8_20210701,C24,ASO277_3,KQJM020_L22_7-08-7_3uM_P1.2-5,8.005158429999998,0.58,0.668963777393056,0.03187165282348121,1.313394072498482,5.0,,,
ASO268-186_total_1.2-8_20210701,D13,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,8.01430001,0.76,0.5904963307147651,0.07737610298050404,1.3033243038014697,5.0,,,
ASO268-186_total_1.2-8_20210701,D14,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.705346649999999,0.45,0.7320428479728127,0.07737610298050404,0.04938756255902881,5.0,,,
ASO268-186_total_1.2-8_20210701,D15,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.974773389999999,0.72,0.6070974421975235,0.07737610298050404,1.1446731343307213,5.0,,,
ASO268-186_total_1.2-8_20210701,D16,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.517156790000001,0.27,0.8293195458144417,0.019695175074504145,0.9790278394076974,5.0,,,
ASO268-186_total_1.2-8_20210701,D17,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.550900129999999,0.3,0.8122523963562356,0.019695175074504145,0.8159229036997089,5.0,,,
ASO268-186_total_1.2-8_20210701,D18,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.59033745,0.34,0.7900413118633771,0.019695175074504145,0.6036591324657536,5.0,,,
ASO268-186_WT_1.2-8_20210701,D13,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.9432104899999985,0.15,0.9012504626108302,0.07507360802846054,1.07959351907951,5.0,,,
ASO268-186_WT_1.2-8_20210701,D14,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.975300269999998,0.18,0.8827029962906549,0.07507360802846054,1.246198829252278,5.0,,,
ASO268-186_WT_1.2-8_20210701,D15,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.7645541300000005,-0.03,1.0210121257071934,0.07507360802846054,0.0038169853719399755,5.0,,,
ASO268-186_WT_1.2-8_20210701,D16,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.715299569999999,-0.08,1.0570180405613803,0.05410623050586803,0.319611374533521,5.0,,,
ASO268-186_WT_1.2-8_20210701,D17,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.659956779999998,-0.14,1.1019051158766107,0.05410623050586803,0.7228160482364497,5.0,,,
ASO268-186_WT_1.2-8_20210701,D18,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.577360689999999,-0.22,1.1647335864684558,0.05410623050586803,1.2871819109337563,5.0,,,
ASO268-186_MT_1.2-8_20210701,D13,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,8.03632764,0.61,0.6551967019291817,0.007784848509528104,0.8475379782991548,5.0,,,
ASO268-186_MT_1.2-8_20210701,D14,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,8.070387440000001,0.64,0.6417129487814521,0.007784848509528104,1.0359946369786384,5.0,,,
ASO268-186_MT_1.2-8_20210701,D15,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,8.037396730000001,0.61,0.6551967019291817,0.007784848509528104,0.8475379782991548,5.0,,,
ASO268-186_MT_1.2-8_20210701,D16,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.787645269999999,0.36,0.7791645796604999,0.0031289603125775303,0.8851081006425162,5.0,,,
ASO268-186_MT_1.2-8_20210701,D17,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.782768449999999,0.35,0.7845840978967508,0.0031289603125775303,0.9608543922919109,5.0,,,
ASO268-186_MT_1.2-8_20210701,D18,ASO278_10,KQJM021_L17_4-10-3_10uM_P1.2-5,7.79276196,0.36,0.7791645796604999,0.0031289603125775303,0.8851081006425162,5.0,,,
ASO268-186_total_1.2-8_20210701,D19,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.179263129999999,-0.07,1.0497166836230674,0.021372455554551372,0.4597493077726246,5.0,,,
ASO268-186_total_1.2-8_20210701,D20,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.133569340000001,-0.12,1.086734862526058,0.021372455554551372,0.9841255298613506,5.0,,,
ASO268-186_total_1.2-8_20210701,D21,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.1852303599999985,-0.07,1.0497166836230674,0.021372455554551372,0.4597493077726246,5.0,,,
ASO268-186_total_1.2-8_20210701,D22,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.17950274,-0.07,1.0497166836230674,0.0773459802327601,0.4597493077726246,5.0,,,
ASO268-186_total_1.2-8_20210701,D23,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.29499831,0.04,0.9726549474122855,0.0773459802327601,0.6318587426315821,5.0,,,
ASO268-186_total_1.2-8_20210701,D24,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.4132941599999995,0.16,0.8950250709279725,0.0773459802327601,1.731514710547655,5.0,,,
ASO268-186_WT_1.2-8_20210701,D19,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.4218867100000026,-0.37,1.2923528306374923,0.02687614258046673,0.5997934845587984,5.0,,,
ASO268-186_WT_1.2-8_20210701,D20,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.3904922299999996,-0.4,1.3195079107728942,0.02687614258046673,0.8273651312661104,5.0,,,
ASO268-186_WT_1.2-8_20210701,D21,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.45168301,-0.34,1.26575659397028,0.02687614258046673,0.37690519461837474,5.0,,,
ASO268-186_WT_1.2-8_20210701,D22,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.775344489999998,-0.02,1.013959479790029,0.13938043370572376,1.7332665899769,5.0,,,
ASO268-186_WT_1.2-8_20210701,D23,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.425440300000002,-0.37,1.2923528306374923,0.13938043370572376,0.5997934845587984,5.0,,,
ASO268-186_WT_1.2-8_20210701,D24,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.6077363899999995,-0.19,1.1407637158684236,0.13938043370572376,0.6705907050251841,5.0,,,
ASO268-186_MT_1.2-8_20210701,D19,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.575469080000001,0.15,0.9012504626108302,0.028288776464014877,0.2511714818645978,5.0,,,
ASO268-186_MT_1.2-8_20210701,D20,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.528425470000002,0.1,0.9330329915368074,0.028288776464014877,0.7627395216350733,5.0,,,
ASO268-186_MT_1.2-8_20210701,D21,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.619864119999999,0.19,0.8766057213160351,0.028288776464014877,0.14550752452259383,5.0,,,
ASO268-186_MT_1.2-8_20210701,D22,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.59117878,0.16,0.8950250709279725,0.08876426178406055,0.15096827187396822,5.0,,,
ASO268-186_MT_1.2-8_20210701,D23,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.522199690000001,0.09,0.9395227492140118,0.08876426178406055,0.8671979371766794,5.0,,,
ASO268-186_MT_1.2-8_20210701,D24,ASO278_3,KQJM021_L17_4-10-3_3uM_P1.2-5,7.80850337,0.38,,0.08876426178406055,1.8865696880277303,5.0,,,
ASO268-186_total_1.2-8_20210701,E13,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.531246640000003,0.28,0.8235910172675731,0.08431434260400641,1.562852860167438,5.0,,,
ASO268-186_total_1.2-8_20210701,E14,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.754628929999999,0.5,0.7071067811865476,0.08431434260400641,0.5840014298749512,5.0,,,
ASO268-186_total_1.2-8_20210701,E15,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.845970520000002,0.6,0.6597539553864471,0.08431434260400641,1.4567342616708516,5.0,,,
ASO268-186_total_1.2-8_20210701,E16,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.671869279999999,0.42,0.7474246243174693,0.005180804566778542,0.15907366254070607,5.0,,,
ASO268-186_total_1.2-8_20210701,E17,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.676362310000002,0.43,0.7422617853145246,0.005180804566778542,0.06392033162509533,5.0,,,
ASO268-186_total_1.2-8_20210701,E18,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.66367511,0.41,0.7526233737055337,0.005180804566778542,0.2548888372125635,5.0,,,
ASO268-186_WT_1.2-8_20210701,E13,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.636305199999999,-0.16,1.11728713807222,0.041264554374614446,1.0884863665910374,5.0,,,
ASO268-186_WT_1.2-8_20210701,E14,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.734759360000002,-0.06,1.0424657608411214,0.041264554374614446,0.7268035490047896,5.0,,,
ASO268-186_WT_1.2-8_20210701,E15,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.723962409999999,-0.07,1.0497166836230674,0.041264554374614446,0.5508842129549358,5.0,,,
ASO268-186_WT_1.2-8_20210701,E16,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.62018308,-0.18,1.1328838852957985,0.05024074797937744,1.4668891573283813,5.0,,,
ASO268-186_WT_1.2-8_20210701,E17,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.730044040000003,-0.07,1.0497166836230674,0.05024074797937744,0.5508842129549358,5.0,,,
ASO268-186_WT_1.2-8_20210701,E18,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.7389525,-0.06,1.0424657608411214,0.05024074797937744,0.7268035490047896,5.0,,,
ASO268-186_MT_1.2-8_20210701,E13,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.77867307,0.35,0.7845840978967508,0.009322190308844376,0.17041963667585486,5.0,,,
ASO268-186_MT_1.2-8_20210701,E14,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.8138270999999975,0.38,0.7684375906440062,0.009322190308844376,0.31049729896422695,5.0,,,
ASO268-186_MT_1.2-8_20210701,E15,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.81242713,0.38,0.7684375906440062,0.009322190308844376,0.31049729896422695,5.0,,,
ASO268-186_MT_1.2-8_20210701,E16,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.778951039999999,0.35,0.7845840978967508,0.05152589265626242,0.17041963667585486,5.0,,,
ASO268-186_MT_1.2-8_20210701,E17,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.687581260000002,0.26,0.8350879194283694,0.05152589265626242,1.6746547451678848,5.0,,,
ASO268-186_MT_1.2-8_20210701,E18,ASO280_10,KQJM023_L17_4-10-3_10uM_P1.2-5,7.875520380000001,0.45,0.7320428479728127,0.05152589265626242,1.3944994205911538,5.0,,,
ASO268-186_total_1.2-8_20210701,E19,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.539421709999999,0.29,0.8179020585577811,0.043286782987523295,1.3143753883208424,5.0,,,
ASO268-186_total_1.2-8_20210701,E20,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.702188920000001,0.45,0.7320428479728127,0.043286782987523295,0.14075499363498817,5.0,,,
ASO268-186_total_1.2-8_20210701,E21,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.598017900000002,0.35,0.7845840978967508,0.043286782987523295,0.858947975528254,5.0,,,
ASO268-186_total_1.2-8_20210701,E22,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.743668469999999,0.49,0.7120250977985358,0.04419308976619542,0.13287016201454077,5.0,,,
ASO268-186_total_1.2-8_20210701,E23,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.9265623000000005,0.68,0.6241652744508059,0.04419308976619542,1.3338371852595077,5.0,,,
ASO268-186_total_1.2-8_20210701,E24,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.853908539999999,0.6,0.6597539553864471,0.04419308976619542,0.8473710102100425,5.0,,,
ASO268-186_WT_1.2-8_20210701,E19,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.834627489999999,0.04,0.9726549474122855,0.04814887740868683,0.3444179507194753,5.0,,,
ASO268-186_WT_1.2-8_20210701,E20,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.701981679999999,-0.09,1.0643701824533598,0.04814887740868683,1.4362731109856537,5.0,,,
ASO268-186_WT_1.2-8_20210701,E21,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.808043080000001,0.01,0.9930924954370359,0.04814887740868683,0.5877236813760882,5.0,,,
ASO268-186_WT_1.2-8_20210701,E22,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.998917949999999,0.2,0.8705505632961241,0.04613400125243491,0.8711183626651394,5.0,,,
ASO268-186_WT_1.2-8_20210701,E23,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,8.05577616,0.26,0.8350879194283694,0.04613400125243491,1.2932954490167055,5.0,,,
ASO268-186_WT_1.2-8_20210701,E24,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.90320204,0.11,0.9265880618903709,0.04613400125243491,0.20400093139937744,5.0,,,
ASO268-186_MT_1.2-8_20210701,E19,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.9447703700000005,0.52,0.6973718331752027,0.0252213162594575,0.12171246183912368,5.0,,,
ASO268-186_MT_1.2-8_20210701,E20,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.846979469999997,0.42,0.7474246243174693,0.0252213162594575,1.4153090675356763,5.0,,,
ASO268-186_MT_1.2-8_20210701,E21,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.910539180000001,0.48,0.7169776240079136,0.0252213162594575,0.6284171609058421,5.0,,,
ASO268-186_MT_1.2-8_20210701,E22,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.977471750000003,0.55,0.6830201283771977,0.02768811452384912,0.24920225018741204,5.0,,,
ASO268-186_MT_1.2-8_20210701,E23,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,7.99362713,0.56,0.6783021637238359,0.02768811452384912,0.3711363705851742,5.0,,,
ASO268-186_MT_1.2-8_20210701,E24,ASO280_3,KQJM023_L17_4-10-3_3uM_P1.2-5,8.086981690000002,0.66,0.63287829698514,0.02768811452384912,1.545100069508053,5.0,,,
ASO268-186_total_1.2-8_20210701,F13,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,6.377850250000002,-0.87,1.827662900458801,0.3032103936155714,0.4108401898049939,5.0,,,
ASO268-186_total_1.2-8_20210701,F14,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,5.968672909999999,-1.28,2.428389768790094,0.3032103936155714,1.3861836069895153,5.0,,,
ASO268-186_total_1.2-8_20210701,F15,ASO281_10,KQJM024_L19_5-10-4_10uM_P1.2-5,6.2124289300000015,-1.04,2.056227653312133,0.3032103936155714,0.7819391681396237,5.0,,,
