Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Exp,Avg.1,Unnamed: 12,Unnamed: 13
ASO121-144_MT_20210615,D14,ASO130_10,KQ441_10,38.0179160204339,31.0327811005171,6.985134919916803,,,-1.0561904321659128,2.0794333322765706,,,
ASO121-144_MT_20210615,D15,ASO130_10,KQ441_10,37.3321889974943,30.8719235718157,6.4602654256786,,,-1.5810599264041159,2.991895790966723,,,
ASO121-144_MT_20210615,D16,ASO130_10,KQ441_10,39.2922400921201,31.2139181100441,8.078321982076002,,,0.036996629993286234,0.9746819076587403,4.970915810073314,,
ASO121-144_MT_20210615,D17,ASO130_10,KQ441_10,37.3650910832778,31.1528481000741,6.212242983203698,,,-1.8290823688790177,3.553110037977161,,,
ASO121-144_MT_20210615,D18,ASO130_10,KQ441_10,36.202754992682,31.5378527675279,4.664902225154101,,,-3.3764231269286142,10.384955484584038,,,
ASO121-144_MT_20210615,D19,ASO130_3,KQ441_3,30.0164414259685,22.1874156878602,7.829025738108303,,,-0.21229961397441244,1.1585333814652095,1.1652377411758434,,
ASO121-144_MT_20210615,D20,ASO130_3,KQ441_3,29.9427218342825,22.1501548884915,7.792566945791002,,,-0.24875840629171364,1.1881841150867403,,,
ASO121-144_MT_20210615,D21,ASO130_3,KQ441_3,30.0325174559403,22.1915655365826,7.8409519193577,,,-0.20037343272501573,1.1489957269755802,,,
ASO121-144_MT_20210615,D22,ASO130_3,KQ441_3,30.2702806887209,22.315264914098,7.955015774622897,,,-0.0863095774598186,1.061650996492684,1.0086983282225637,,
ASO121-144_MT_20210615,D23,ASO130_3,KQ441_3,30.3774153435319,22.3603871821431,8.0170281613888,,,-0.024297190693914672,1.0169841472888426,,,
ASO121-144_MT_20210615,D24,ASO130_3,KQ441_3,30.5453382933188,22.426149640733,8.119188652585798,,,0.07786330050308266,0.9474598408861644,,,
ASO121-144_MT_20210615,E13,ASO131_10,KQ440_10,40,33.8101571952407,6.1898428047593015,,,-1.851482547323414,3.6087083391638184,3.6087083391638184,,
ASO121-144_MT_20210615,E14,ASO131_10,KQ440_10, ,33.9267333327891,,,,-8.041325352082715,,,,
ASO121-144_MT_20210615,E15,ASO131_10,KQ440_10, ,33.9158851199696,,,,-8.041325352082715,,,,
ASO121-144_MT_20210615,E16,ASO131_10,KQ440_10,40,33.7712933689062,6.2287066310938,,,-1.8126187209889153,3.512793380550096,3.838307555706885,,
ASO121-144_MT_20210615,E17,ASO131_10,KQ440_10,40,33.9886535749231,6.011346425076901,,,-2.029978927005814,4.083988848848291,,,
ASO121-144_MT_20210615,E18,ASO131_10,KQ440_10,40,33.9288437568996,6.071156243100397,,,-1.9701691089823186,3.918140437722266,,,
ASO121-144_MT_20210615,E19,ASO131_3,KQ440_3,32.2066034693134,23.9097823859463,8.2968210833671,,,0.25549573128438396,0.83769923940016,0.9757404547218594,,
ASO121-144_MT_20210615,E20,ASO131_3,KQ440_3,31.7323716386448,23.8787742504858,7.853597388158999,,,-0.1877279639237166,1.1389685918712789,,,
ASO121-144_MT_20210615,E21,ASO131_3,KQ440_3,32.0655040414553,23.95101847277,8.1144855686853,,,0.07316021660258443,0.9505535328941396,,,
ASO121-144_MT_20210615,E22,ASO131_3,KQ440_3,32.2599844977439,24.5399335746457,7.720050923098199,,,-0.3212744289845162,1.2494337699383529,1.2669010959140967,,
ASO121-144_MT_20210615,E23,ASO131_3,KQ440_3,32.3033429278197,24.6083140573646,7.695028870455101,,,-0.34629648162761484,1.2712929200280592,,,
ASO121-144_MT_20210615,E24,ASO131_3,KQ440_3,32.358647559182,24.6734396403079,7.685207918874102,,,-0.3561174332086132,1.2799765977758784,,,
