Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO505-528_MT_20210623,D1,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.2697917740462,26.7665748306349,8.503216943411296,,,1.1924004077270691,1.5286020357765715,0.3466130706724432,,,,
ASO505-528_MT_20210623,D2,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.8777407157764,26.7322575993735,9.145483116402897,,,1.83466658071867,,,,,,
ASO505-528_MT_20210623,D3,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.5548585379152,26.685302883347,8.869555654568202,,,1.5587391188839756,,,,,,
ASO505-528_MT_20210623,D4,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.6449950974979,27.1890595888969,8.455935508600998,,,1.1451189729167712,1.1997270633078714,0.43535763712217956,,,,
ASO505-528_MT_20210623,D5,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.9096615696661,27.2164887414949,8.6931728281712,,,1.382356292486973,,,,,,
ASO505-528_MT_20210623,D6,ASO508_10,KQ2088_L19_6-08-5_10uM_P43,35.6223299472669,27.2398074870628,8.382522460204097,,,1.0717059245198701,,,,,,
ASO505-528_MT_20210623,D7,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,33.3538994688873,24.3809203844196,8.972979084467699,,,1.6621625487834724,1.9322968722786384,0.26201169756455484,,,,
ASO505-528_MT_20210623,D8,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,33.8113263958362,24.4132339918297,9.398092404006498,,,2.087275868322271,,,,,,
ASO505-528_MT_20210623,D9,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,33.7771834973198,24.4189147619054,9.358268735414399,,,2.047452199730172,,,,,,
ASO505-528_MT_20210623,D10,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,34.0456069973738,25.7182495765002,8.327357420873604,,,1.016540885189377,0.7523136798976081,0.5936507436970656,,,,
ASO505-528_MT_20210623,D11,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,33.7917083708647,25.7512595548016,8.040448816063098,,,0.7296322803788708,,,,,,
ASO505-528_MT_20210623,D12,ASO508_3,KQ2088_L19_6-08-5_3uM_P43,33.6194979601832,25.7979135503744,7.821584409808803,,,0.5107678741245767,,,,,,
ASO505-528_MT_20210623,E1,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.2588972380762,24.3139512545477,7.944945983528502,,,0.6341294478442752,0.8212987625602081,0.565932242034046,,,,
ASO505-528_MT_20210623,E2,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.3523012726947,24.3192404295343,8.033060843160403,,,0.722244307476176,,,,,,
ASO505-528_MT_20210623,E3,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,32.7384165930222,24.3200775249778,8.4183390680444,,,1.1075225323601732,,,,,,
ASO505-528_MT_20210623,E4,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,31.8171697821681,24.315787065144,7.5013827170241,,,0.19056618133987335,0.1746621703067396,0.8859749597597661,,,,
ASO505-528_MT_20210623,E5,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,31.683626164525,24.313753094247,7.369873070277997,,,0.05905653459377014,,,,,,
ASO505-528_MT_20210623,E6,ASO509_10,KQ2089_L19_6-08-5_10uM_P43,31.8346058540404,24.2494255233696,7.585180330670802,,,0.27436379498657537,,,,,,
ASO505-528_MT_20210623,E7,ASO509_3,KQ2089_L19_6-08-5_3uM_P43,32.0261779041299,23.5072038261978,8.518974077932103,,,1.2081575422478767,1.1058477758758414,0.4646293593124261,,,,
