SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,MT zscore range,WT Avg Exp,WT zscore range,Tier
ASO8-2nd_10_R3.1P1-1,KQ373_2nd batch_L20_5-10-5_10uM_R3.1P1-1,1-1,0.07482773990889634,0.0,0.17020322640175245,0.3298388467124761,000010
ASO9-2nd_10_R3.1P1-1,KQ372_2nd batch_L20_5-10-5_10uM_R3.1P1-1,1-1,0.0832588576982059,0.0,0.38451668086963503,1.062760209829081,000030
ASO186_10_R3.1P3-2,KQ273_L20_5-10-5_10uM_R3.1P3-2,3-2,0.09015084552595358,1.4005792728615534,0.40563278093403027,1.1567846610641612,000040
ASO10-2nd_10_R3.1P2-2,KQ280_2nd batch_L20_5-10-5_10uM_R3.1P2-2,2-2,0.10464845489107925,0.2485256563465301,0.2848074829231853,0.1892245767732374,010020
ASO11-2nd_10_R3.1P2-1,KQ371_2nd batch_L20_5-10-5_10uM_R3.1P2-1,2-1,0.14138417631639932,1.5367835763139106,0.2974959890234112,0.2053991793434211,010020
ASO10-2nd_10_R3.1P2-1,KQ280_2nd batch_L20_5-10-5_10uM_R3.1P2-1,2-1,0.1206506845313438,0.231937082302009,0.3419300402516681,1.294002683057479,010030
ASO186_10_R3.1P3-1,KQ273_L20_5-10-5_10uM_R3.1P3-1,3-1,0.13509025898422913,0.0775899946964631,0.3291131278178575,1.2208934373298772,010030
ASO11-2nd_10_R3.1P2-2,KQ371_2nd batch_L20_5-10-5_10uM_R3.1P2-2,2-2,0.11403343912984745,0.9833133316036516,0.40128343490115553,0.1678837485955038,010040
ASO11_10_R3.1P2-1,KQ371_L20_5-10-5_10uM_R3.1P2-1,2-1,0.19736034482489193,0.889196125225132,0.4125056374335321,1.2095931369081043,010040
ASO11_10_R3.1P2-2,KQ371_L20_5-10-5_10uM_R3.1P2-2,2-2,0.1692268683856717,1.7642466481077348,0.4662197067701222,0.1195446232337568,010040
ASO194-2nd_10_R3.1P5-1,KQ955_2nd batch_L20_5-10-5_10uM_R3.1P5-1,5-1,0.17557192356649212,0.253016864381706,0.4188636741222597,0.4210903357858955,010040
ASO572_10_R3.1P2-2,KQ2209_L20_6-09-5_10uM_R3.1P2-2,2-2,0.18745298728168922,1.167568403665888,0.40139491262163124,0.4791297631248875,010040
ASO196-2nd_10_R3.1P5-1,KQ957_2nd batch_L20_5-10-5_10uM_R3.1P5-1,5-1,0.2482550101271438,0.3354659661247881,0.36960152785274697,0.4406000440554259,020030
ASO187-2nd_10_R3.1P3-2,KQ995_2nd batch_L20_5-10-5_10uM_R3.1P3-2,3-2,0.23811082537540662,0.6680272378411436,0.4528228065167072,0.889439966692692,020040
ASO565_10_R3.1P1-1,KQ2202_L20_5-09-6_10uM_R3.1P1-1,1-1,0.2831361465912612,0.3602143536015101,0.4945040416720421,0.7880164346024504,020040
ASO190_10_R3.1P4-1,KQ478_L20_5-10-5_10uM_R3.1P4-1,4-1,0.24640867954071352,1.1349429216833666,0.5033121258384897,0.305916718911105,020050
ASO195-2nd_10_R3.1P5-1,KQ956_2nd batch_L20_5-10-5_10uM_R3.1P5-1,5-1,0.2864018028462444,0.3657823854820154,0.5141691908859595,0.25001678034182,020050
ASO566_10_R3.1P1-1,KQ2203_L20_6-09-5_10uM_R3.1P1-1,1-1,0.21240945837530056,0.8917115710795329,0.5769416113759218,0.0707913051202866,020050
ASO569_10_R3.1P1-1,KQ2206_L20_6-09-5_10uM_R3.1P1-1,1-1,0.2600305046020182,0.8780406409735314,0.5134250934363987,1.813554396395181,020050
ASO572_10_R3.1P2-1,KQ2209_L20_6-09-5_10uM_R3.1P2-1,2-1,0.22707057409920897,0.207280196895214,0.5027960901048837,0.6333185097699111,020050
ASO590_10_R3.1P4-1,KQ2243_L20_6-09-5_10uM_R3.1P4-1,4-1,0.25503157740538834,0.9899137661916332,0.5241575578555203,0.1908459061380301,020050
ASO593_10_R3.1P5-1,KQ2246_L20_6-09-5_10uM_R3.1P5-1,5-1,0.22534650508606138,0.0315093236802405,0.5838674107902574,0.7293660052160776,020050
