Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO42-266_total_1.2-7_20210701,N14,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.20590497,22.73849076,7.47,,,,0.21,,
ASO42-266_total_1.2-7_20210701,N15,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.44166413,22.77185621,7.67,,,,0.41,,
ASO42-266_total_1.2-7_20210701,N16,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.53767169,22.9535923,7.58,,,,0.33,0.40,0.76
ASO42-266_total_1.2-7_20210701,N17,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.52830154,22.95725093,7.57,,,,0.32,,
ASO42-266_total_1.2-7_20210701,N18,ASO266_10,KQJM008_L20_6-08-6_10uM_P1.2-4,30.78162982,22.96827657,7.81,,,,0.56,,
ASO42-266_total_1.2-7_20210701,N19,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.31938486,22.68837559,7.63,,,,0.38,0.32,0.80
ASO42-266_total_1.2-7_20210701,N20,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.28473518,22.7308395,7.55,,,,0.30,,
ASO42-266_total_1.2-7_20210701,N21,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.26687795,22.72178277,7.55,,,,0.29,,
ASO42-266_total_1.2-7_20210701,N22,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.65088986,22.89937076,7.75,,,,0.50,0.51,0.70
ASO42-266_total_1.2-7_20210701,N23,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.67701622,22.8570597,7.82,,,,0.56,,
ASO42-266_total_1.2-7_20210701,N24,ASO266_3,KQJM008_L20_6-08-6_3uM_P1.2-4,30.66104276,22.92764359,7.73,,,,0.48,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
