Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO204-238_MT_1.2-9_20210701,J4,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.37181712,23.6321704,7.74,,,,0.38,0.38,0.77
ASO204-238_MT_1.2-9_20210701,J5,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.55765962,23.65525548,7.90,,,,0.54,,
ASO204-238_MT_1.2-9_20210701,J6,ASO283_10,KQJM026_L17_4-10-3_10uM_P1.2-8,31.31964906,23.72405844,7.60,,,,0.23,,
ASO204-238_MT_1.2-9_20210701,J7,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.44887982,22.80746463,7.64,,,,0.28,0.14,0.91
ASO204-238_MT_1.2-9_20210701,J8,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.24377771,22.80953652,7.43,,,,0.07,,
ASO204-238_MT_1.2-9_20210701,J9,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.27202812,22.83962097,7.43,,,,0.07,,
ASO204-238_MT_1.2-9_20210701,J10,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.46496104,23.08735024,7.38,,,,0.01,0.00,1.00
ASO204-238_MT_1.2-9_20210701,J11,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.57740944,23.12084772,7.46,,,,0.09,,
ASO204-238_MT_1.2-9_20210701,J12,ASO283_3,KQJM026_L17_4-10-3_3uM_P1.2-8,30.30781244,23.03532454,7.27,,,,-0.09,,
ASO204-238_MT_1.2-9_20210701,J13,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,30.77177225,23.28480006,7.49,,,,0.12,0.10,0.93
ASO204-238_MT_1.2-9_20210701,J14,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,30.76301797,23.32734136,7.44,,,,0.07,,
ASO204-238_MT_1.2-9_20210701,J15,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,30.88928642,23.42350633,7.47,,,,0.10,,
ASO204-238_MT_1.2-9_20210701,J16,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,31.73396523,24.0690683,7.66,,,,0.30,0.36,0.78
ASO204-238_MT_1.2-9_20210701,J17,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,31.9319292,24.11071284,7.82,,,,0.46,,
ASO204-238_MT_1.2-9_20210701,J18,ASO233_10,KQ512_L20_5-10-5_10uM_P1.2-8,31.8244378,24.12570384,7.70,,,,0.33,,
ASO204-238_MT_1.2-9_20210701,J19,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.53711536,23.39047344,7.15,,,,-0.22,-0.29,1.22
ASO204-238_MT_1.2-9_20210701,J20,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.52488547,23.43535055,7.09,,,,-0.28,,
ASO204-238_MT_1.2-9_20210701,J21,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.54078738,23.5553652,6.99,,,,-0.38,,
ASO204-238_MT_1.2-9_20210701,J22,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.36929806,23.20132471,7.17,,,,-0.20,-0.17,1.13
ASO204-238_MT_1.2-9_20210701,J23,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.55685585,23.22765112,7.33,,,,-0.04,,
ASO204-238_MT_1.2-9_20210701,J24,ASO233_3,KQ512_L20_5-10-5_3uM_P1.2-8,30.36890495,23.29296454,7.08,,,,-0.29,,
ASO204-238_MT_1.2-9_20210701,K1,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,32.12144485,24.84032901,7.28,,,,-0.08,0.17,0.89
ASO204-238_MT_1.2-9_20210701,K2,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,32.58353586,24.86553507,7.72,,,,0.35,,
ASO204-238_MT_1.2-9_20210701,K3,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,32.59612347,24.98808431,7.61,,,,0.24,,
ASO204-238_MT_1.2-9_20210701,K4,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,31.62472034,23.88092828,7.74,,,,0.38,0.42,0.75
ASO204-238_MT_1.2-9_20210701,K5,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,31.68763326,23.89402229,7.79,,,,0.43,,
ASO204-238_MT_1.2-9_20210701,K6,ASO209_10,KQ347_L20_5-10-5_10uM_P1.2-8,31.72728657,23.91765408,7.81,,,,0.45,,
ASO204-238_MT_1.2-9_20210701,K7,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,30.61170689,23.15328419,7.46,,,,0.09,0.15,0.90
ASO204-238_MT_1.2-9_20210701,K8,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,30.58698051,23.14930754,7.44,,,,0.07,,
ASO204-238_MT_1.2-9_20210701,K9,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,30.82285295,23.17637786,7.65,,,,0.28,,
ASO204-238_MT_1.2-9_20210701,K10,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,31.11163629,23.64152002,7.47,,,,0.11,0.00,1.00
ASO204-238_MT_1.2-9_20210701,K11,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,30.86514216,23.59200213,7.27,,,,-0.09,,
ASO204-238_MT_1.2-9_20210701,K12,ASO209_3,KQ347_L20_5-10-5_3uM_P1.2-8,30.96551573,23.62880092,7.34,,,,-0.03,,
ASO204-238_MT_1.2-9_20210701,K13,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,32.02667999,24.50955638,7.52,,,,0.15,0.15,0.90
ASO204-238_MT_1.2-9_20210701,K14,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,32.29820137,24.51728296,7.78,,,,0.42,,
ASO204-238_MT_1.2-9_20210701,K15,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,31.78604338,24.5386778,7.25,,,,-0.12,,
ASO204-238_MT_1.2-9_20210701,K16,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,32.5390398,25.40679129,7.13,,,,-0.23,-0.28,1.22
ASO204-238_MT_1.2-9_20210701,K17,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,32.62881735,25.52418425,7.10,,,,-0.26,,
ASO204-238_MT_1.2-9_20210701,K18,ASO234_10,KQ235_L20_5-10-5_10uM_P1.2-8,32.56452799,25.56253825,7.00,,,,-0.36,,
ASO204-238_MT_1.2-9_20210701,K19,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.32780794,23.09429364,7.23,,,,-0.13,-0.15,1.11
ASO204-238_MT_1.2-9_20210701,K20,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.26762158,23.07546093,7.19,,,,-0.17,,
ASO204-238_MT_1.2-9_20210701,K21,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.34402407,23.1222469,7.22,,,,-0.14,,
ASO204-238_MT_1.2-9_20210701,K22,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.2077499,23.14894271,7.06,,,,-0.31,-0.36,1.28
ASO204-238_MT_1.2-9_20210701,K23,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.04777235,23.14024779,6.91,,,,-0.46,,
ASO204-238_MT_1.2-9_20210701,K24,ASO234_3,KQ235_L20_5-10-5_3uM_P1.2-8,30.20979712,23.16442251,7.05,,,,-0.32,,
ASO204-238_MT_1.2-9_20210701,L1,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.25300958,24.06923855,8.18,,,,0.82,0.82,0.57
ASO204-238_MT_1.2-9_20210701,L2,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.16967808,24.05406875,8.12,,,,0.75,,
ASO204-238_MT_1.2-9_20210701,L3,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.29962862,24.05293441,8.25,,,,0.88,,
ASO204-238_MT_1.2-9_20210701,L4,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.82857294,24.70644697,8.12,,,,0.76,0.49,0.71
ASO204-238_MT_1.2-9_20210701,L5,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.36678929,24.77546674,7.59,,,,0.23,,
ASO204-238_MT_1.2-9_20210701,L6,ASO210_10,KQ271_L20_5-10-5_10uM_P1.2-8,32.65867549,24.81742977,7.84,,,,0.48,,
ASO204-238_MT_1.2-9_20210701,L7,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.10867258,23.35406643,7.75,,,,0.39,0.41,0.75
ASO204-238_MT_1.2-9_20210701,L8,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.02759735,23.34640573,7.68,,,,0.32,,
ASO204-238_MT_1.2-9_20210701,L9,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.19201194,23.29396363,7.90,,,,0.53,,
ASO204-238_MT_1.2-9_20210701,L10,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.31454671,23.52650661,7.79,,,,0.42,0.29,0.82
ASO204-238_MT_1.2-9_20210701,L11,ASO210_3,KQ271_L20_5-10-5_3uM_P1.2-8,31.14212455,23.53952013,7.60,,,,0.24,,
