Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint,dCt,,Avg,SD,ddCt,Avg_ddCt,Exp
ASO1-95_WT_1.2-6_20210630,N13,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.85921673,25.43051018,8.43,,,,0.10,-0.02,1.02
ASO1-95_WT_1.2-6_20210630,N14,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.65974869,25.50325623,8.16,,,,-0.17,,
ASO1-95_WT_1.2-6_20210630,N15,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.92291619,25.60064983,8.32,,,,0.00,,
ASO1-95_WT_1.2-6_20210630,N16,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.31496784,26.33858155,6.98,,,,-1.35,-1.10,2.15
ASO1-95_WT_1.2-6_20210630,N17,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.57378947,26.3230378,7.25,,,,-1.07,,
ASO1-95_WT_1.2-6_20210630,N18,ASO95_10,KQJM069_L19_5-10-4_10uM_P1.2-2,33.85970409,26.42364269,7.44,,,,-0.89,,
ASO1-95_WT_1.2-6_20210630,N19,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.61770378,26.84924814,6.77,,,,-1.56,-1.92,3.78
ASO1-95_WT_1.2-6_20210630,N20,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.38345703,26.94136232,6.44,,,,-1.88,,
ASO1-95_WT_1.2-6_20210630,N21,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.01146513,27.00238429,6.01,,,,-2.32,,
ASO1-95_WT_1.2-6_20210630,N22,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.68969071,25.33663948,8.35,,,,0.03,-0.19,1.14
ASO1-95_WT_1.2-6_20210630,N23,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.3917627,25.33221326,8.06,,,,-0.27,,
ASO1-95_WT_1.2-6_20210630,N24,ASO95_3,KQJM069_L19_5-10-4_3uM_P1.2-2,33.37481469,25.38768704,7.99,,,,-0.34,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
