ASO Short Description ,Exp,Unnamed: 2,Unnamed: 3,ID,N1,N2,N3,N4,N5,N6
KQJM160_L19_6-08-5_10uM_P30,0.5344763328926424,,,,,,,,,
KQJM160_L19_6-08-5_10uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_10uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_10uM_P30,0.8467934861183117,,,,,,,,,
KQJM160_L19_6-08-5_10uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_10uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,0.687967646429801,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,0.7200170206969162,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,,,,,,,,,,
KQJM160_L19_6-08-5_3uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,0.4176059114227824,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,0.43991163742210604,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_10uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,0.36685369050066224,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,0.3438784470132068,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,,,,,,,,,,
KQJM161_L18_4-10-4_3uM_P30,,,,,,,,,,
