Experiment Name,Position,SampleName,ASO Microsynth ID ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp,Unnamed: 13,Unnamed: 14,Unnamed: 15
ASO469-516_MT_1.2-4_20210630,C21,ASO477_3,KQ2057_L21_7-08-6_3uM_P40,32.734321927462,22.7946792349183,9.9396426925437,,,,1.0756229092040428,,,,,
ASO469-516_MT_1.2-4_20210630,C22,ASO477_3,KQ2057_L21_7-08-6_3uM_P40,32.2134331715018,22.7883656982188,9.425067473282997,,,,0.5610476899433401,0.6467280919570761,0.6387272506437727,,,
ASO469-516_MT_1.2-4_20210630,C23,ASO477_3,KQ2057_L21_7-08-6_3uM_P40,32.1100765105082,22.7533915929935,9.356684917514702,,,,0.492665134175045,,,,,
ASO469-516_MT_1.2-4_20210630,C24,ASO477_3,KQ2057_L21_7-08-6_3uM_P40,32.5614438146578,22.8109525795653,9.7504912350925,,,,0.8864714517528434,,,,,
ASO469-516_MT_1.2-4_20210630,D13,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,35.1553745857951,25.6841415860207,9.4712329997744,,,,0.6072132164347437,0.920035046031978,0.5284961818647175,,,
ASO469-516_MT_1.2-4_20210630,D14,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,35.8715657022703,25.7367334945526,10.134832207717704,,,,1.2708124243780468,,,,,
ASO469-516_MT_1.2-4_20210630,D15,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,35.521186751662,25.7750874710392,9.7460992806228,,,,0.8820794972831436,,,,,
ASO469-516_MT_1.2-4_20210630,D16,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,34.0691853872556,25.1011943352481,8.967991052007502,,,,0.1039712686678449,0.4544658571065767,0.7297803157098689,,,
ASO469-516_MT_1.2-4_20210630,D17,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,35.0203726825548,25.0620292634586,9.958343419096199,,,,1.0943236357565418,,,,,
ASO469-516_MT_1.2-4_20210630,D18,ASO478_10,KQ2058_L21_7-08-6_10uM_P40,34.1806950790983,25.1515726288633,9.029122450235,,,,0.16510266689534348,,,,,
ASO469-516_MT_1.2-4_20210630,D19,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,32.37327348271,22.868392596864,9.504880885846,,,,0.6408611025063422,0.581658292066475,0.6681952851067534,,,
ASO469-516_MT_1.2-4_20210630,D20,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,32.3595261864725,22.8694103119882,9.4901158744843,,,,0.6260960911446425,,,,,
ASO469-516_MT_1.2-4_20210630,D21,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,32.2670001462177,22.9249626803296,9.342037465888097,,,,0.47801768254844035,,,,,
ASO469-516_MT_1.2-4_20210630,D22,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,33.0782899742746,23.5553523563143,9.522937617960295,,,,0.6589178346206381,0.47322721873054147,0.7203514130020235,,,
ASO469-516_MT_1.2-4_20210630,D23,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,32.9153671140794,23.6106339851658,9.3047331289136,,,,0.44071334557394337,,,,,
ASO469-516_MT_1.2-4_20210630,D24,ASO478_3,KQ2058_L21_7-08-6_3uM_P40,32.7988514871536,23.6147812278169,9.1840702593367,,,,0.32005047599704284,,,,,
ASO469-516_MT_1.2-4_20210630,E13,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,32.8764079902023,23.845519873052,9.030888117150301,,,,0.16686833381064403,0.28580267772664314,0.820285096687694,,,
ASO469-516_MT_1.2-4_20210630,E14,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,33.2125382426295,23.8895769608002,9.3229612818293,,,,0.4589414984896436,,,,,
ASO469-516_MT_1.2-4_20210630,E15,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,32.9774081450079,23.8817901607886,9.095617984219299,,,,0.23159820087964178,,,,,
ASO469-516_MT_1.2-4_20210630,E16,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,33.3037206265064,24.0700221696093,9.233698456897098,,,,0.36967867355744133,0.49628487914080804,0.7089300164469639,,,
ASO469-516_MT_1.2-4_20210630,E17,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,33.5845271181531,24.0211589671695,9.563368150983596,,,,0.6993483676439389,,,,,
ASO469-516_MT_1.2-4_20210630,E18,ASO479_10,KQ2059_L21_7-08-6_10uM_P40,33.3708266970893,24.0869793175286,9.2838473795607,,,,0.4198275962210438,,,,,
ASO469-516_MT_1.2-4_20210630,E19,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,31.6843450459366,22.3290567978455,9.3552882480911,,,,0.4912684647514425,0.47119225404594306,0.7213682072456836,,,
ASO469-516_MT_1.2-4_20210630,E20,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,31.7324861570494,22.3187368867133,9.413749270336101,,,,0.5497294869964442,,,,,
ASO469-516_MT_1.2-4_20210630,E21,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,31.5935952947987,22.3569967010691,9.2365985937296,,,,0.37257881038994256,,,,,
ASO469-516_MT_1.2-4_20210630,E22,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,30.9658431342564,22.1227049417958,8.8431381924606,,,,-0.020881590879056944,-0.043237498338024004,1.0304235693295376,,,
ASO469-516_MT_1.2-4_20210630,E23,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,30.8274857155515,22.0724567333318,8.755028982219699,,,,-0.10899080111995829,,,,,
ASO469-516_MT_1.2-4_20210630,E24,ASO479_3,KQ2059_L21_7-08-6_3uM_P40,30.9888706780786,22.124690997754,8.8641796803246,,,,0.0001598969849432308,,,,,
ASO469-516_MT_1.2-4_20210630,F13,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,32.8965442137185,23.9371457841523,8.9593984295662,,,,0.09537864622654268,0.23280570514027588,0.8509783272398858,,,
ASO469-516_MT_1.2-4_20210630,F14,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,33.0013528337268,23.9010149793319,9.100337854394898,,,,0.2363180710552406,,,,,
ASO469-516_MT_1.2-4_20210630,F15,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,33.1518220550577,23.921081873579,9.230740181478701,,,,0.36672039813904433,,,,,
ASO469-516_MT_1.2-4_20210630,F16,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,33.6207944449508,24.2156511941344,9.405143250816405,,,,0.5411234674767478,0.5399540976003449,0.6877927923067919,,,
ASO469-516_MT_1.2-4_20210630,F17,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,33.6962382704281,24.2262512572609,9.469987013167199,,,,0.6059672298275416,,,,,
ASO469-516_MT_1.2-4_20210630,F18,ASO480_10,KQ2060_L19_6-08-5_10uM_P40,33.6440589049228,24.3072675260864,9.336791378836402,,,,0.4727715954967451,,,,,
ASO469-516_MT_1.2-4_20210630,F19,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,31.7539035386504,22.7337044742047,9.020199064445698,,,,0.1561792811060414,0.21117435583404168,0.8638337831034417,,,
ASO469-516_MT_1.2-4_20210630,F20,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,31.7987038171158,22.7062473553778,9.092456461738,,,,0.22843667839834225,,,,,
ASO469-516_MT_1.2-4_20210630,F21,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,31.84112016767,22.7281932763326,9.112926891337398,,,,0.2489071079977414,,,,,
ASO469-516_MT_1.2-4_20210630,F22,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,30.4093701378566,21.5125325312619,8.896837606594701,,,,0.03281782325504423,-0.001647072666089618,1.0011423157208421,,,
ASO469-516_MT_1.2-4_20210630,F23,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,30.2993084614023,21.4332580956452,8.8660503657571,,,,0.0020305824174435827,,,,,
ASO469-516_MT_1.2-4_20210630,F24,ASO480_3,KQ2060_L19_6-08-5_3uM_P40,30.3783609006387,21.5541307409698,8.8242301596689,,,,-0.03978962367075667,,,,,
