Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 8,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.3_P7+8_Total_20210726,I6,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,29.8282068734744,23.0366229597048,6.7915839137696,,,,0.7720432813398492,,
Rd2.3_P7+8_Total_20210726,I16,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,28.7011264938962,22.5792977814602,6.1218287124360025,,,,0.102288080006252,0.14426229760161688,0.904841937851613
Rd2.3_P7+8_Total_20210726,I17,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,28.8051627989395,22.6481920823889,6.1569707165506,,,,0.13743008412084912,,
Rd2.3_P7+8_Total_20210726,I18,BS195_10_P2.3-8,BS195_TMO_10uM_P2.3-8,rs112267440,28.916006311786,22.7033969506785,6.2126093611075,,,,0.1930687286777495,,
Rd2.3_P7+8_Total_20210726,I10,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.4888269434122,22.4957957562151,5.993031187197101,,,,-0.026509445232649753,0.073232498355751,0.9505059095553706
Rd2.3_P7+8_Total_20210726,I11,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.6942791803154,22.5971327700388,6.097146410276601,,,,0.07760577784685019,,
Rd2.3_P7+8_Total_20210726,I12,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.8055727402151,22.6174309453323,6.188141794882803,,,,0.16860116245305257,,
Rd2.3_P7+8_Total_20210726,I22,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.770878352346,22.6444762203285,6.1264021320175,,,,0.10686149958774926,0.08232158197808263,0.9445364769101633
Rd2.3_P7+8_Total_20210726,I23,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.8097180650638,22.7014384349606,6.108279630103201,,,,0.08873899767345073,,
Rd2.3_P7+8_Total_20210726,I24,BS195_3_P2.3-8,BS195_TMO_3uM_P2.3-8,rs112267440,28.8494770575291,22.7785721764263,6.070904881102798,,,,0.051364248673047896,,
Rd2.3_P7+8_Total_20210726,J4,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,30.9379170634957,23.878480768391,7.0594362951047,,,,1.0398956626749492,1.0537007852895506,0.48173084754733714
Rd2.3_P7+8_Total_20210726,J5,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,30.953770693239,23.918318066178,7.035452627061002,,,,1.0159119946312511,,
Rd2.3_P7+8_Total_20210726,J6,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,31.1426924141861,24.0178570831939,7.124835330992202,,,,1.1052946985624512,,
Rd2.3_P7+8_Total_20210726,J16,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,29.0456337856987,22.7616736220338,6.283960163664901,,,,0.2644195312351503,0.3223757068433842,0.7997518297285235
Rd2.3_P7+8_Total_20210726,J17,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,29.2080364213659,22.8303218851759,6.377714536190002,,,,0.3581739037602514,,
Rd2.3_P7+8_Total_20210726,J18,BS196_10_P2.3-8,BS196_TMO_10uM_P2.3-8,rs112267440,29.2472250503059,22.8831507323414,6.364074317964501,,,,0.34453368553475094,,
Rd2.3_P7+8_Total_20210726,J10,BS196_3_P2.3-8,BS196_TMO_3uM_P2.3-8,rs112267440,28.7924692841337,22.6803791032547,6.112090180878997,,,,0.0925495484492469,0.08093237052428215,0.9454464355750996
Rd2.3_P7+8_Total_20210726,J11,BS196_3_P2.3-8,BS196_TMO_3uM_P2.3-8,rs112267440,28.8603452412379,22.7579150239766,6.1024302172613005,,,,0.08288958483155007,,
Rd2.3_P7+8_Total_20210726,J12,BS196_3_P2.3-8,BS196_TMO_3uM_P2.3-8,rs112267440,28.8700545169482,22.7831559062264,6.0868986107218,,,,0.06735797829204948,,
Rd2.3_P7+8_Total_20210726,J22,BS196_3_P2.3-8,BS196_TMO_3uM_P2.3-8,rs112267440,28.5637577754292,22.6424662690109,5.921291506418299,,,,-0.09824912601145108,-0.040026332984051415,1.0281325926123595
Rd2.3_P7+8_Total_20210726,J23,BS196_3_P2.3-8,BS196_TMO_3uM_P2.3-8,rs112267440,28.6600089520678,22.6019502536513,6.058058698416499,,,,0.03851806598674834,,
