,Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt,Exp,Exp_std,Exp_zscore
2162,Rd2.3_P5+6_MT_20210726,E7,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,8.576884978101297,2.0569856598599303,0.24031762080105265,0.02003359579403275,0.914467777680595
2163,Rd2.3_P5+6_MT_20210726,E8,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,8.6799082797836,2.160008961542233,0.22375487783672174,0.02003359579403275,1.2012883039938638
2164,Rd2.3_P5+6_MT_20210726,E9,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,8.4433019090559,1.9234025908145336,0.26363200125548764,0.02003359579403275,0.5107277156021173
2165,Rd2.3_P5+6_MT_20210726,E19,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,7.999495584353301,1.4795962661119342,0.3585891480634738,0.016350380404948465,1.1336652984854003
2166,Rd2.3_P5+6_MT_20210726,E20,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,8.049977244673599,1.5300779264322315,0.3462586635385976,0.016350380404948465,0.920135687554468
2167,Rd2.3_P5+6_MT_20210726,E21,KQ473_3_P2.3-5,KQ473_L20_5-10-5_3uM_P2.3-5,8.136094320019701,1.6161950017783342,0.32619464386525276,0.016350380404948465,0.5726828112367066
2168,Rd2.3_P5+6_MT_20210726,D1,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,8.579033746756501,2.059134428515134,0.2399599550502328,0.028026075628312656,0.373013185854598
2169,Rd2.3_P5+6_MT_20210726,D2,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,8.481630311631502,1.9617309933901348,0.2567202503265369,0.028026075628312656,0.7083306813931598
2170,Rd2.3_P5+6_MT_20210726,D3,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,8.2827672406687,1.7628679224273336,0.2946618267717998,0.028026075628312656,1.4674148252386225
2171,Rd2.3_P5+6_MT_20210726,D13,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,9.066195167139998,2.546295848898631,0.17119401268240114,0.007106805053715629,1.002763505008997
2172,Rd2.3_P5+6_MT_20210726,D14,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,8.952460731916101,2.432561413674734,0.18523627892551617,0.007106805053715629,0.7218246867660916
2173,Rd2.3_P5+6_MT_20210726,D15,KQ993_10_P2.3-5,KQ993_L20_5-10-5_10uM_P2.3-5,8.9928634940336,2.4729641757922325,0.18012069120689658,0.007106805053715629,0.8241705007112982
2174,Rd2.3_P5+6_MT_20210726,D7,KQ993_3_P2.3-5,KQ993_L20_5-10-5_3uM_P2.3-5,8.230950572997898,1.7110512547565309,0.3054374239227724,0.047296973741774974,0.008994090612422392
2175,Rd2.3_P5+6_MT_20210726,D9,KQ993_3_P2.3-5,KQ993_L20_5-10-5_3uM_P2.3-5,8.236847201538701,1.7169478832973342,0.30419157824254983,0.047296973741774974,0.02012665445659352
2176,Rd2.3_P5+6_MT_20210726,D19,KQ993_3_P2.3-5,KQ993_L20_5-10-5_3uM_P2.3-5,8.0718842549371,1.5519849366957326,0.34104051953494424,0.0079347554443086,0.8411907963911307
2177,Rd2.3_P5+6_MT_20210726,D20,KQ993_3_P2.3-5,KQ993_L20_5-10-5_3uM_P2.3-5,8.113036297667602,1.593136979426235,0.3314499684325889,0.0079347554443086,0.6170185749381767
2178,Rd2.3_P5+6_MT_20210726,D21,KQ993_3_P2.3-5,KQ993_L20_5-10-5_3uM_P2.3-5,8.140076575732301,1.6201772574909343,0.32529549380178574,0.0079347554443086,0.47316216510953196
2179,Rd2.3_P5+6_MT_20210726,F1,KQJM156_10_P2.3-5,KQJM156_L18_5-08-5_10uM_P2.3-5,8.102193002742403,1.5822936845010362,0.3339505315088282,0.12670968535139857,0.13695150769237655
2180,Rd2.3_P5+6_MT_20210726,F3,KQJM156_10_P2.3-5,KQJM156_L18_5-08-5_10uM_P2.3-5,7.8939699652854,1.3740706470440331,0.38580115108299107,0.12670968535139857,0.3511156632706473
2181,Rd2.3_P5+6_MT_20210726,F13,KQJM156_10_P2.3-5,KQJM156_L18_5-08-5_10uM_P2.3-5,7.6938637422113985,1.173964423970031,0.4432017785636422,0.03572761898023753,0.8914247684668334
2182,Rd2.3_P5+6_MT_20210726,F14,KQJM156_10_P2.3-5,KQJM156_L18_5-08-5_10uM_P2.3-5,7.947040414101998,1.4271410958606312,0.37186707015705106,0.03572761898023753,0.21995488807940564
2183,Rd2.3_P5+6_MT_20210726,F15,KQJM156_10_P2.3-5,KQJM156_L18_5-08-5_10uM_P2.3-5,7.802242702497601,1.282343384256234,0.41112716793609133,0.03572761898023753,0.5895081356995377
2184,Rd2.3_P5+6_MT_20210726,F7,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.4936744724723,0.9737751542309327,0.509171948763606,0.02635978334002724,0.032507130261988634
2185,Rd2.3_P5+6_MT_20210726,F8,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.459658235768501,0.9397589175271336,0.5213199886506652,0.02635978334002724,0.48565794622889996
2186,Rd2.3_P5+6_MT_20210726,F9,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.6066575553386,1.086758237097233,0.47081812407816054,0.02635978334002724,1.3981818626327283
2187,Rd2.3_P5+6_MT_20210726,F19,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.379469617710701,0.8595702994693335,0.551116681235323,0.030270568278465314,1.5971455346287773
2188,Rd2.3_P5+6_MT_20210726,F20,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.5230037979812,1.0031044797398332,0.49892522610755863,0.030270568278465314,0.34972002537328983
2189,Rd2.3_P5+6_MT_20210726,F21,KQJM156_3_P2.3-5,KQJM156_L18_5-08-5_3uM_P2.3-5,7.5243756423557,1.004476324114333,0.4984510285597921,0.030270568278465314,0.36740872311363953
2190,Rd2.3_P5+6_MT_20210726,B4,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.686935332317898,2.1670360140765306,0.22266766661694773,0.015372638024552824,0.5443335825112788
2191,Rd2.3_P5+6_MT_20210726,B5,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.8593035415781,2.339404223336733,0.19759190885518185,0.015372638024552824,1.3090785212944955
2192,Rd2.3_P5+6_MT_20210726,B6,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.668468141841203,2.1485688235998355,0.22553624024813618,0.015372638024552824,0.45684959950187076
2193,Rd2.3_P5+6_MT_20210726,B16,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.3965802477016,1.876680929460233,0.2723094719123197,0.02321130758461687,0.9696114680180395
2194,Rd2.3_P5+6_MT_20210726,B17,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.330839469607898,1.8109401513665315,0.28500514105619645,0.02321130758461687,1.3567961271811486
2195,Rd2.3_P5+6_MT_20210726,B18,KQ297_10_P2.3-5,KQ297_L20_5-10-5_10uM_P2.3-5,8.578872460021998,2.0589731417806307,0.23998678297984985,0.02321130758461687,0.016145891891544875
2196,Rd2.3_P5+6_MT_20210726,B10,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.792242878352198,1.2723435601108308,0.41398673307021105,0.03477223812674381,0.2355676620837668
2197,Rd2.3_P5+6_MT_20210726,B11,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.6605383361773,1.140639017935933,0.45355863685447395,0.03477223812674381,1.1764913533978116
2198,Rd2.3_P5+6_MT_20210726,B12,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.899796467798097,1.3798971495567305,0.3842461874464096,0.03477223812674381,1.2968106541414537
2199,Rd2.3_P5+6_MT_20210726,B22,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.7837147270161005,1.2638154087747333,0.41644116521539376,0.02685390337539287,0.14798524357320417
2200,Rd2.3_P5+6_MT_20210726,B23,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.6600527138114,1.1401533955700325,0.4537113339155535,0.02685390337539287,1.1819400996322722
2201,Rd2.3_P5+6_MT_20210726,B24,KQ297_3_P2.3-5,KQ297_L20_5-10-5_3uM_P2.3-5,7.836118462399,1.3162191441576327,0.40158599317229215,0.02685390337539287,0.6780678932316593
2202,Rd2.3_P5+6_MT_20210726,A4,KQ484_10_P2.3-5,KQ484_L20_5-10-5_10uM_P2.3-5,8.3951538791632,1.8752545609218323,0.27257883288243595,0.007684466590024765,0.7738374197317599
2203,Rd2.3_P5+6_MT_20210726,A5,KQ484_10_P2.3-5,KQ484_L20_5-10-5_10uM_P2.3-5,8.3169059749059,1.797006656664533,0.2877710450393898,0.007684466590024765,0.48052666929213483
2204,Rd2.3_P5+6_MT_20210726,A6,KQ484_10_P2.3-5,KQ484_L20_5-10-5_10uM_P2.3-5,8.365900359942,1.8460010417006325,0.27816232929850976,0.007684466590024765,0.6660387985068744
2205,Rd2.3_P5+6_MT_20210726,A16,KQ484_10_P2.3-5,KQ484_L20_5-10-5_10uM_P2.3-5,8.267079144283102,1.7471798260417346,0.29788351136688024,0.05787852107407078,0.28528880289925285
2206,Rd2.3_P5+6_MT_20210726,A18,KQ484_10_P2.3-5,KQ484_L20_5-10-5_10uM_P2.3-5,8.121768887083299,1.6018695688419315,0.329449771478651,0.05787852107407078,0.3241499902338433
2207,Rd2.3_P5+6_MT_20210726,A10,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.470350362891001,0.9504510446496336,0.5174706544335153,0.03613820064015342,0.687434837293976
2208,Rd2.3_P5+6_MT_20210726,A11,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.5801261041603,1.0602267859189327,0.47955666933733027,0.03613820064015342,0.4558451017863434
2209,Rd2.3_P5+6_MT_20210726,A12,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.687296592635601,1.1673972743942338,0.4452238323011705,0.03613820064015342,1.491137058977752
2210,Rd2.3_P5+6_MT_20210726,A22,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.445139253354899,0.925239935113532,0.5265929328408308,0.029357018342687932,0.9625132252642978
2211,Rd2.3_P5+6_MT_20210726,A23,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.5947496717592,1.0748503535178324,0.47472029925165704,0.029357018342687932,0.6016837648256117
2212,Rd2.3_P5+6_MT_20210726,A24,KQ484_3_P2.3-5,KQ484_L20_5-10-5_3uM_P2.3-5,7.450947022369597,0.93104770412823,0.524477321143097,0.029357018342687932,0.8987178630314298
2213,Rd2.3_P5+6_MT_20210726,F4,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.615508874376701,2.095609556135334,0.23396918615594092,0.02073371109022638,0.2364098513160285
2214,Rd2.3_P5+6_MT_20210726,F5,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.8653320098134,2.345432691572033,0.1967679708497673,0.02073371109022638,1.4031638119093643
2215,Rd2.3_P5+6_MT_20210726,F6,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.632473690482303,2.112574372240936,0.23123402874943438,0.02073371109022638,0.3221934933455432
2216,Rd2.3_P5+6_MT_20210726,F16,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.539404881375802,2.0195055631344347,0.24664269041126802,0.02841637679567373,0.16107343418420272
2217,Rd2.3_P5+6_MT_20210726,F17,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.5474669906977,2.0275676724563327,0.24526823868926761,0.02841637679567373,0.11796605242019428
2218,Rd2.3_P5+6_MT_20210726,F18,KQJM064_10_P2.3-5,KQJM064_L19_6-08-5_10uM_P2.3-5,8.280331768417199,1.7604324501758315,0.29515967750433336,0.02841637679567373,1.682727669966538
2219,Rd2.3_P5+6_MT_20210726,F10,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.8627931640765,1.3428938458351327,0.39422909351904956,0.010096648641270552,0.2514959366878654
2220,Rd2.3_P5+6_MT_20210726,F11,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.938089748226599,1.4181904299852317,0.3741813529937359,0.010096648641270552,1.373264653171937
2221,Rd2.3_P5+6_MT_20210726,F12,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.907842151672099,1.3879428334307322,0.3821092709124489,0.010096648641270552,0.9296590360283754
2222,Rd2.3_P5+6_MT_20210726,F22,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.792685733091801,1.272786414850434,0.4138596737501003,0.0013615366133867884,0.8469306297283441
2223,Rd2.3_P5+6_MT_20210726,F23,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.797007620123697,1.27710830188233,0.412621727933589,0.0013615366133867884,0.7776615323998308
2224,Rd2.3_P5+6_MT_20210726,F24,KQJM064_3_P2.3-5,KQJM064_L19_6-08-5_3uM_P2.3-5,7.787530535509898,1.267631217268531,0.4153411682815625,0.0013615366133867884,0.9298274637599936
2225,Rd2.3_P5+6_MT_20210726,C4,KQJM172_10_P2.3-5,KQJM172_L19_5-10-4_10uM_P2.3-5,8.998187856096198,2.478288537854831,0.1794571689482509,0.0013232110029716868,0.7702707631695755
2226,Rd2.3_P5+6_MT_20210726,C5,KQJM172_10_P2.3-5,KQJM172_L19_5-10-4_10uM_P2.3-5,9.013334156685499,2.493434838444132,0.17758297257209746,0.0013232110029716868,0.6313784779705006
2227,Rd2.3_P5+6_MT_20210726,C6,KQJM172_10_P2.3-5,KQJM172_L19_5-10-4_10uM_P2.3-5,9.018877180462702,2.4989778622213352,0.1769019845347628,0.0013232110029716868,0.5809120562539216
2228,Rd2.3_P5+6_MT_20210726,C16,KQJM172_10_P2.3-5,KQJM172_L19_5-10-4_10uM_P2.3-5,9.072169930650098,2.552270612408731,0.1704864974873517,0.014659359072459827,0.10547540083321738
2229,Rd2.3_P5+6_MT_20210726,C17,KQJM172_10_P2.3-5,KQJM172_L19_5-10-4_10uM_P2.3-5,9.105600740926903,2.585701422685536,0.1665813249110634,0.014659359072459827,0.18392775356336166
2230,Rd2.3_P5+6_MT_20210726,C10,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.525304635492603,2.005405317251236,0.24906508240919836,0.03482722073842365,0.6061418716100929
2231,Rd2.3_P5+6_MT_20210726,C11,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.7654619003265,2.2455625820851326,0.2108717031159334,0.03482722073842365,1.7664858583532579
2232,Rd2.3_P5+6_MT_20210726,C12,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.354269239891,1.8343699216496328,0.2804139599286634,0.03482722073842365,0.34626093206833725
2233,Rd2.3_P5+6_MT_20210726,C22,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.3023854288084,1.7824861105670324,0.2906820496811163,0.003568137767531911,0.6582133285324752
2234,Rd2.3_P5+6_MT_20210726,C23,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.280782475134398,1.7608831568930308,0.2950674822254073,0.003568137767531911,0.7914461132767461
2235,Rd2.3_P5+6_MT_20210726,C24,KQJM172_3_P2.3-5,KQJM172_L19_5-10-4_3uM_P2.3-5,8.315762436377298,1.795863118135931,0.2879992344505569,0.003568137767531911,0.5767073560857933
2236,Rd2.3_P5+6_MT_20210726,E4,KQJM173_10_P2.3-5,KQJM173_L17_5-08-4_10uM_P2.3-5,7.458031183051801,0.9381318648104342,0.5219082582174092,0.008747646500188937,0.5107525495172082
2237,Rd2.3_P5+6_MT_20210726,E5,KQJM173_10_P2.3-5,KQJM173_L17_5-08-4_10uM_P2.3-5,7.458533555714602,0.9386342374732352,0.5217265519044341,0.008747646500188937,0.5152978907180175
2238,Rd2.3_P5+6_MT_20210726,E6,KQJM173_10_P2.3-5,KQJM173_L17_5-08-4_10uM_P2.3-5,7.500789961644998,0.9808906434036304,0.5066668540812156,0.008747646500188937,0.8920127327444264
2239,Rd2.3_P5+6_MT_20210726,E16,KQJM173_10_P2.3-5,KQJM173_L17_5-08-4_10uM_P2.3-5,7.423222029469802,0.9033227112284344,0.5346539357633201,0.044260115803202556,0.19192238708030745
2240,Rd2.3_P5+6_MT_20210726,E18,KQJM173_10_P2.3-5,KQJM173_L17_5-08-4_10uM_P2.3-5,7.3801023014944995,0.8602029832531324,0.550875045870715,0.044260115803202556,0.21384491338829556
2241,Rd2.3_P5+6_MT_20210726,E10,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.074840337884698,0.5549410196433309,0.6806848854866452,0.010829742938219884,0.04724533947171367
2242,Rd2.3_P5+6_MT_20210726,E11,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.1075668099759,0.5876674917345328,0.6654178664928491,0.010829742938219884,0.9359802022275018
2243,Rd2.3_P5+6_MT_20210726,E12,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.119917171773402,0.6000178535320346,0.6597457908990392,0.010829742938219884,1.3012728373220712
2244,Rd2.3_P5+6_MT_20210726,E22,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.060135788790902,0.5402364705495346,0.6876581865387277,0.010000993851063882,0.4963394099743863
2245,Rd2.3_P5+6_MT_20210726,E23,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.068662541865901,0.5487632236245341,0.6836059107663697,0.010000993851063882,0.2353650152343025
2246,Rd2.3_P5+6_MT_20210726,E24,KQJM173_3_P2.3-5,KQJM173_L17_5-08-4_3uM_P2.3-5,7.029133969589299,0.5092346513479322,0.7025950651833908,0.010000993851063882,1.4583032748691778
2247,Rd2.3_P5+6_MT_20210726,D4,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,9.130308066259897,2.6104087480185294,0.16375277405799926,0.02785317207176164,0.3615256190290758
2248,Rd2.3_P5+6_MT_20210726,D5,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,9.4632031390347,2.943303820793333,0.13001015126592297,0.02785317207176164,1.7391361743877458
2249,Rd2.3_P5+6_MT_20210726,D6,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,8.9522189820811,2.432319663839732,0.18526732123919276,0.02785317207176164,0.5168491141150907
2250,Rd2.3_P5+6_MT_20210726,D16,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,9.031578199488003,2.5116788812466355,0.17535143215731444,0.014913128512132452,0.11201296521414732
2251,Rd2.3_P5+6_MT_20210726,D17,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,8.8227939170274,2.3028945987860334,0.20265608519109854,0.014913128512132452,1.2267804348780704
2252,Rd2.3_P5+6_MT_20210726,D18,KQJM174_10_P2.3-5,KQJM174_L18_4-10-4_10uM_P2.3-5,9.0050207460922,2.4851214278508325,0.1786092337650713,0.014913128512132452,0.2450192792095189
2253,Rd2.3_P5+6_MT_20210726,D10,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,8.019264741957702,1.499365423716335,0.3537089369420957,0.02591020903698927,0.3379483875953054
2254,Rd2.3_P5+6_MT_20210726,D11,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,8.233391764484,1.7134924462426335,0.30492102875248517,0.02591020903698927,1.609778750124496
2255,Rd2.3_P5+6_MT_20210726,D12,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,8.057567012783299,1.5376676945419314,0.34444184001866085,0.02591020903698927,0.032015745638377356
2256,Rd2.3_P5+6_MT_20210726,D22,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,8.110463385793999,1.5905640675526316,0.33204160590579307,0.023274393434091496,0.5270620264062555
2257,Rd2.3_P5+6_MT_20210726,D23,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,8.002452767222099,1.482553448980732,0.3578548781038537,0.023274393434091496,0.5034640330040422
2258,Rd2.3_P5+6_MT_20210726,D24,KQJM174_3_P2.3-5,KQJM174_L18_4-10-4_3uM_P2.3-5,7.9215552486483,1.4016559304069327,0.37849445495049383,0.023274393434091496,1.3274441015697813
2259,Rd2.3_P5+6_MT_20210726,C1,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.786919705261301,2.267020387019934,0.2077585294992168,0.0064229719149964575,0.6778658117155358
2260,Rd2.3_P5+6_MT_20210726,C2,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.705664949479296,2.185765631237929,0.21979559357184597,0.0064229719149964575,0.05395132581264399
2261,Rd2.3_P5+6_MT_20210726,C3,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.7721818416323,2.2522825233909325,0.2098917660453447,0.0064229719149964575,0.5672942325533805
2262,Rd2.3_P5+6_MT_20210726,C13,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.630468216821004,2.110568898579637,0.23155568800933413,0.02607457804839708,0.5556070541098325
2263,Rd2.3_P5+6_MT_20210726,C14,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.827368004979999,2.307468686738632,0.2020145782878437,0.02607457804839708,0.9755907673585092
2264,Rd2.3_P5+6_MT_20210726,C15,KQ2021_10_P2.3-5,KQ2021_L21_6-10-5_10uM_P2.3-5,8.496983908122,1.9770845898806335,0.25400264231461184,0.02607457804839708,1.7190950833302372
2265,Rd2.3_P5+6_MT_20210726,C7,KQ2021_3_P2.3-5,KQ2021_L21_6-10-5_3uM_P2.3-5,7.9618413570232995,1.4419420387819324,0.3680715027586675,0.018796164267613383,0.30005449705385456
2266,Rd2.3_P5+6_MT_20210726,C9,KQ2021_3_P2.3-5,KQ2021_L21_6-10-5_3uM_P2.3-5,7.956542917880903,1.4366435996395357,0.36942576679144457,0.018796164267613383,0.39853133732347457
2267,Rd2.3_P5+6_MT_20210726,C19,KQ2021_3_P2.3-5,KQ2021_L21_6-10-5_3uM_P2.3-5,7.9572046588586005,1.4373053406172334,0.36925635599854706,0.0031637495210161916,0.38621243998267524
2268,Rd2.3_P5+6_MT_20210726,C20,KQ2021_3_P2.3-5,KQ2021_L21_6-10-5_3uM_P2.3-5,7.965058191973398,1.445158873732031,0.36725171327651707,0.0031637495210161916,0.24044257800812863
2269,Rd2.3_P5+6_MT_20210726,C21,KQ2021_3_P2.3-5,KQ2021_L21_6-10-5_3uM_P2.3-5,7.940906392877899,1.421007074636532,0.37345153295527583,0.0031637495210161916,0.6912694754437815
2270,Rd2.3_P5+6_MT_20210726,B1,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.7290813193727,1.2091820011313326,0.43251377869297386,0.01651231466593613,0.9462842770969607
2271,Rd2.3_P5+6_MT_20210726,B2,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.686990040422103,1.1670907221807356,0.4453184460961486,0.01651231466593613,0.7189841071895007
2272,Rd2.3_P5+6_MT_20210726,B3,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.623731449230199,1.103832130988832,0.4652789645999131,0.01651231466593613,0.3646578990584124
2273,Rd2.3_P5+6_MT_20210726,B13,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.297314889109398,0.7774155708680306,0.5834109741360444,0.05746453685028807,1.7323450916178509
2274,Rd2.3_P5+6_MT_20210726,B14,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.6131074509968,1.093208132755433,0.46871792299424514,0.05746453685028807,0.30361173497432564
2275,Rd2.3_P5+6_MT_20210726,B15,KQ278_10_P2.3-5,KQ278_L20_5-10-5_10uM_P2.3-5,7.4641790335825,0.9442797153411328,0.5196889484990471,0.05746453685028807,0.6011929267013406
2276,Rd2.3_P5+6_MT_20210726,B7,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.090179546259002,0.5702802280176344,0.6734859583126934,0.040381856153528545,0.8476718693179843
2277,Rd2.3_P5+6_MT_20210726,B8,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.165104061113301,0.6452047428719334,0.6394020422154099,0.040381856153528545,0.1674620673531471
2278,Rd2.3_P5+6_MT_20210726,B9,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.2737120133343005,0.7538126950929334,0.5930342382646733,0.040381856153528545,1.5484515999220834
2279,Rd2.3_P5+6_MT_20210726,B19,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.187227899773699,0.667328581532332,0.6296715625660123,0.03007259350746614,0.4572685580157182
2280,Rd2.3_P5+6_MT_20210726,B20,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.149245292549001,0.6293459743076335,0.6464694168010057,0.03007259350746614,0.0430281757435716
2281,Rd2.3_P5+6_MT_20210726,B21,KQ278_3_P2.3-5,KQ278_L20_5-10-5_3uM_P2.3-5,7.0592405046492,0.5393411864078326,0.6880850546683294,0.03007259350746614,1.2824821802293829
2282,Rd2.3_P5+6_MT_20210726,A1,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.1870596678573015,0.6671603496159344,0.6297449925198002,0.06757462669380318,1.2810712153197124
2283,Rd2.3_P5+6_MT_20210726,A2,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.459051086934899,0.9391517686935318,0.521539428952225,0.06757462669380318,0.8323451763272025
2284,Rd2.3_P5+6_MT_20210726,A3,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.504070089983898,0.984170771742531,0.5055161989558739,0.06757462669380318,1.1453028081246561
2285,Rd2.3_P5+6_MT_20210726,A13,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.212272213838901,0.6923728955975337,0.6188351734701282,0.03953637862119089,1.0679861423411925
2286,Rd2.3_P5+6_MT_20210726,A14,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.406540281661002,0.8866409634196346,0.5408719692012662,0.03953637862119089,0.4547517688590048
2287,Rd2.3_P5+6_MT_20210726,A15,KQ991_10_P2.3-5,KQ991_L20_5-10-5_10uM_P2.3-5,7.334864905058701,0.8149655868173342,0.5684220452550172,0.03953637862119089,0.083342395649963
2288,Rd2.3_P5+6_MT_20210726,A7,KQ991_3_P2.3-5,KQ991_L20_5-10-5_3uM_P2.3-5,6.943304347936099,0.4234050296947318,0.7456626427561927,0.035290387274345705,0.3512705632677764
2289,Rd2.3_P5+6_MT_20210726,A8,KQ991_3_P2.3-5,KQ991_L20_5-10-5_3uM_P2.3-5,7.0789257492880004,0.5590264310466333,0.6787600545309352,0.035290387274345705,1.4754907429201543
