,Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
87,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.1956043674795596,0.5093279049786464,2.0,0.5359033157746135,-0.4734221021653868,0.946844204330774,,,
88,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.2214994448192459,0.5058097201509615,2.0,0.5359033157746135,,0.946844204330774,,,
89,ASO1-95_MT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,1.0031624941973536,0.3996105748613133,2.0,0.5359033157746135,,0.946844204330774,,,
90,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.3665369889138127,0.6763459764606243,2.0,0.7714359857802362,-0.6905065627376841,1.381013125475369,-2.3128492047293934,0.0862485275471321,3.74587314441196
91,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,1.624100425950674,0.3500986329054654,2.0,0.7714359857802362,,1.381013125475369,,,
92,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.0808822733485659,0.7504528480366263,2.0,0.7714359857802362,,1.381013125475369,,,
93,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,1.3207085230441484,1.114064941556072,2.0,0.7714359857802362,0.6905065627376848,1.381013125475369,,,
94,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.0629341484259046,0.7877628748564932,2.0,0.7714359857802362,,1.381013125475369,,,
95,ASO1-95_WT_1.2-6_20210630,ASO37_10,KQ258_L20_5-10-5_10uM_P1.2-2,0.6878770167430018,0.949890640866136,2.0,0.7714359857802362,,1.381013125475369,,,
96,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,1.479151932727043,11.931195203603028,2.0,5.120079801079655,0.5221713447142646,1.0443426894285297,1.3947270017613702,0.2927227762526986,2.092203684659383
97,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,1.02206459207112,9.826425194953403,2.0,5.120079801079655,,1.0443426894285297,,,
98,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.934702490655369,0.8160144849884468,2.0,5.120079801079655,,1.0443426894285297,,,
99,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.308873041009156,3.697798640845444,2.0,5.120079801079655,-0.5221713447142649,1.0443426894285297,,,
100,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.6904313488562993,1.9408204629870829,2.0,5.120079801079655,,1.0443426894285297,,,
101,ASO1-95_MT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.5672096442773391,2.508224819100525,2.0,5.120079801079655,,1.0443426894285297,,,
102,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,1.96625261562494,10.096849755695034,2.0,3.4702866441881213,0.2681403526654324,0.5362807053308648,0.6145765924407608,0.5965039748535326,2.1952167648784653
103,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.7036958260116831,1.098727280292081,2.0,3.4702866441881213,,0.5362807053308648,,,
104,ASO1-95_WT_1.2-6_20210630,ASO54_10,KQ912_L20_5-10-5_10uM_P1.2-2,0.4581357316169587,1.92630124014009,2.0,3.4702866441881213,,0.5362807053308648,,,
