Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_zscore,Avg Exp_zscore,Avg_naive,Test plate #,Avg_plate,Min_plate,Max_plate,outliers removed by Exp_zscore: 375 greater than 1.8
ASO1-24_total_20210611,B7,ASO2_3,KQ380_3,6.595288852,0.462578079,0.725688303,6.701936805,-0.106647953,1.076723601,1.144777436,0.87472112,,1,,,,
ASO1-24_total_20210611,B8,ASO2_3,KQ380_3,6.490125023,0.35741425,0.780562333,6.701936805,-0.211811782,1.158141702,0.706952255,,,1,,,,
ASO1-24_total_20210611,B9,ASO2_3,KQ380_3,6.505374127,0.372663353,0.772355338,6.701936805,-0.196562678,1.145964759,0.772433669,,,1,,,,
ASO1-24_total_20210611,B10,ASO2_3,KQ380_3,6.180767318,0.048056544,0.96723842,6.701936805,-0.521169488,1.435118122,0.782486218,0.87472112,,1,,,,
ASO1-24_total_20210611,B11,ASO2_3,KQ380_3,6.087434696,-0.045276078,1.031880624,6.701936805,-0.61450211,1.53102953,1.298249044,,,1,,,,
ASO1-24_total_20210611,B12,ASO2_3,KQ380_3,6.226164156,0.093453382,0.937276501,6.701936805,-0.475772649,1.390662803,0.543428098,,,1,,,,
ASO1-24_MT_20210611,B7,ASO2_3,KQ380_3,6.836629641,0.273033121,0.827577817,6.923016948,-0.086387307,1.061708198,0.477853965,0.867001497,,1,,,,
ASO1-24_MT_20210611,B8,ASO2_3,KQ380_3,7.090039813,0.526443294,0.69426421,6.923016948,0.167022866,0.890678784,1.359872436,,,1,,,,
ASO1-24_MT_20210611,B9,ASO2_3,KQ380_3,6.913866867,0.350270348,0.784437088,6.923016948,-0.00915008,1.006362508,0.763278091,,,1,,,,
ASO1-24_MT_20210611,B10,ASO2_3,KQ380_3,6.470906496,-0.092690024,1.06635664,6.923016948,-0.452110452,1.368040036,1.101934762,0.867001497,,1,,,,
ASO1-24_MT_20210611,B11,ASO2_3,KQ380_3,6.538135505,-0.025461015,1.017804881,6.923016948,-0.384881443,1.305752479,0.780710625,,,1,,,,
ASO1-24_MT_20210611,B12,ASO2_3,KQ380_3,6.551556116,-0.012040404,1.008380695,6.923016948,-0.371460832,1.293662093,0.718359105,,,1,,,,
ASO1-24_WT_20210611,B10,ASO2_3,KQ380_3,7.005108855,0.104164902,0.930343312,6.689220702,0.315888152,0.803356276,0.240709923,0.786178119,,1,,,,
ASO1-24_WT_20210611,B11,ASO2_3,KQ380_3,6.849719667,-0.051224285,1.036143833,6.689220702,0.160498965,0.894715575,0.422525233,,,1,,,,
ASO1-24_WT_20210611,B12,ASO2_3,KQ380_3,6.591559198,-0.309384755,1.239179132,6.689220702,-0.097661504,1.070037609,1.695299201,,,1,,,,
ASO1-24_WT_20210611,B7,ASO2_3,KQ380_3,7.161343966,0.260400013,0.834856408,6.689220702,0.472123263,0.72090284,0.839291774,0.658810412,,1,,,,
ASO1-24_WT_20210611,B8,ASO2_3,KQ380_3,6.935010603,0.03406665,0.976663408,6.689220702,0.2457899,0.843353919,0.049658363,,,1,,,,
ASO1-24_WT_20210611,B9,ASO2_3,KQ380_3,7.231436768,0.330492815,0.79526478,6.689220702,0.542216065,0.686715263,1.0874811,,,1,,,,
ASO1-24_total_20210611,C1,ASO3_10,KQ379_10,7.467675291,1.334964517,0.396401818,6.701936805,0.765738486,0.588152228,0.964803727,0.899680912,,1,,,,
ASO1-24_total_20210611,C2,ASO3_10,KQ379_10,6.903866437,0.771155663,0.585947916,6.701936805,0.201929632,0.869386964,0.754601506,,,1,,,,
ASO1-24_total_20210611,C3,ASO3_10,KQ379_10,7.517197572,1.384486798,0.383025727,6.701936805,0.815260767,0.568305756,0.979637502,,,1,,,,
ASO1-24_total_20210611,C4,ASO3_10,KQ379_10,4.96537312,-1.167337654,2.245968437,6.701936805,-1.736563685,3.332404856,1.086322703,0.899680912,,1,,,,
ASO1-24_total_20210611,C5,ASO3_10,KQ379_10,5.029002614,-1.10370816,2.149063572,6.701936805,-1.672934191,3.188624453,0.978857457,,,1,,,,
ASO1-24_total_20210611,C6,ASO3_10,KQ379_10,5.254597086,-0.878113688,1.837970598,6.701936805,-1.447339719,2.727047292,0.633862574,,,1,,,,
ASO1-24_MT_20210611,C1,ASO3_10,KQ379_10,7.33081551,0.76721899,0.587548972,6.923016948,0.407798562,0.753772694,0.892310905,0.885706416,,1,,,,
ASO1-24_MT_20210611,C2,ASO3_10,KQ379_10,7.225275804,0.661679284,0.632142061,6.923016948,0.302258856,0.810981632,0.830628939,,,1,,,,
ASO1-24_MT_20210611,C3,ASO3_10,KQ379_10,7.407122064,0.843525544,0.557280067,6.923016948,0.484105116,0.7149404,0.934179402,,,1,,,,
ASO1-24_MT_20210611,C4,ASO3_10,KQ379_10,5.680753729,-0.88284279,1.844005285,6.923016948,-1.242263218,2.36569358,0.845642168,0.885706416,,1,,,,
ASO1-24_MT_20210611,C5,ASO3_10,KQ379_10,5.452225311,-1.111371208,2.160508952,6.923016948,-1.470791636,2.771739429,1.283435759,,,1,,,,
ASO1-24_MT_20210611,C6,ASO3_10,KQ379_10,5.872602749,-0.690993771,1.614395178,6.923016948,-1.050414199,2.071124383,0.52804132,,,1,,,,
ASO1-24_WT_20210611,C1,ASO3_10,KQ379_10,7.848730186,0.947786234,0.518427361,6.689220702,1.159509484,0.447664716,0.983174123,0.910155392,,1,,,,
ASO1-24_WT_20210611,C2,ASO3_10,KQ379_10,7.680381261,0.779437308,0.582593977,6.689220702,0.991160558,0.503072921,0.910081387,,,1,,,,
ASO1-24_WT_20210611,C3,ASO3_10,KQ379_10,7.530075094,0.629131141,0.64656569,6.689220702,0.840854391,0.558312828,0.837210665,,,1,,,,
ASO1-24_WT_20210611,C4,ASO3_10,KQ379_10,5.735236548,-1.165707405,2.243431921,6.689220702,-0.953984154,1.937215101,0.981793205,0.910155392,,1,,,,
ASO1-24_WT_20210611,C5,ASO3_10,KQ379_10,5.842310124,-1.058633828,2.082958114,6.689220702,-0.846910578,1.798645137,0.79899613,,,1,,,,
ASO1-24_WT_20210611,C6,ASO3_10,KQ379_10,5.753482491,-1.147461461,2.215237623,6.689220702,-0.935738211,1.912869179,0.949676841,,,1,,,,
ASO1-24_total_20210611,C7,ASO3_3,KQ379_3,6.164680789,0.031970015,0.978083802,6.701936805,-0.537256016,1.451209712,0.590243504,0.341080012,,1,,,,
ASO1-24_total_20210611,C8,ASO3_3,KQ379_3,6.269987509,0.137276735,0.909233828,6.701936805,-0.431949296,1.349055121,0.406991658,,,1,,,,
ASO1-24_total_20210611,C9,ASO3_3,KQ379_3,6.223316632,0.090605858,0.939128281,6.701936805,-0.478620174,1.39341034,0.026004874,,,1,,,,
ASO1-24_total_20210611,C10,ASO3_3,KQ379_3,6.252699144,0.11998837,0.920195069,6.701936805,-0.449237661,1.365318614,0.248227111,1.07414072,,1,,,,
ASO1-24_total_20210611,C11,ASO3_3,KQ379_3,6.391122702,0.258411928,0.836007663,6.701936805,-0.310814103,1.240407456,1.46761233,,,1,,,,
ASO1-24_total_20210611,C12,ASO3_3,KQ379_3,6.074257601,-0.058453173,1.04134865,6.701936805,-0.627679204,1.5450775,1.506582721,,,1,,,,
ASO1-24_MT_20210611,C7,ASO3_3,KQ379_3,6.624328862,0.060732343,0.9587773,6.923016948,-0.298688085,1.230025381,0.227007119,0.875663534,,1,,,,
ASO1-24_MT_20210611,C8,ASO3_3,KQ379_3,6.56917032,0.0055738,0.99614399,6.923016948,-0.353846628,1.277963496,0.92651826,,,1,,,,
ASO1-24_MT_20210611,C9,ASO3_3,KQ379_3,6.767927683,0.204331163,0.867940973,6.923016948,-0.155089265,1.113490512,1.473465222,,,1,,,,
ASO1-24_MT_20210611,C10,ASO3_3,KQ379_3,6.629591616,0.065995096,0.955286184,6.923016948,-0.293425332,1.225546592,0.161652795,0.70028849,,1,,,,
ASO1-24_MT_20210611,C11,ASO3_3,KQ379_3,6.559744775,-0.003851745,1.002673393,6.923016948,-0.363272173,1.286340136,1.048749862,,,1,,,,
ASO1-24_MT_20210611,C12,ASO3_3,KQ379_3,6.717068759,0.153472239,0.899083966,6.923016948,-0.205948189,1.153444181,0.890462813,,,1,,,,
ASO1-24_WT_20210611,C10,ASO3_3,KQ379_3,6.931369157,0.030425204,0.979131677,6.689220702,0.242148454,0.845485282,0.139779705,0.520679852,,1,,,,
ASO1-24_WT_20210611,C11,ASO3_3,KQ379_3,6.90065899,-0.000284963,1.000197541,6.689220702,0.211438287,0.863675765,0.113035889,,,1,,,,
ASO1-24_WT_20210611,C12,ASO3_3,KQ379_3,6.763611025,-0.137332927,1.099869934,6.689220702,0.074390323,0.949743394,1.309223963,,,1,,,,
ASO1-24_WT_20210611,C7,ASO3_3,KQ379_3,6.852657937,-0.048286015,1.034035714,6.689220702,0.163437235,0.892895203,0.519134489,0.773583041,,1,,,,
ASO1-24_WT_20210611,C8,ASO3_3,KQ379_3,7.140549366,0.239605413,0.846976935,6.689220702,0.451328663,0.731368977,1.725794855,,,1,,,,
ASO1-24_WT_20210611,C9,ASO3_3,KQ379_3,6.923537791,0.022593838,0.984461138,6.689220702,0.234317088,0.8500873,0.075819781,,,1,,,,
ASO1-24_total_20210611,D1,ASO4_10,KQ378_10,7.73628545,1.603574676,0.329060628,6.701936805,1.034348645,0.488236262,0.596426068,0.858591744,,1,,,,
ASO1-24_total_20210611,D2,ASO4_10,KQ378_10,7.845768187,1.713057413,0.305012989,6.701936805,1.143831382,0.452556122,0.737777401,,,1,,,,
ASO1-24_total_20210611,D3,ASO4_10,KQ378_10,8.321706045,2.188995271,0.219304106,6.701936805,1.619769239,0.325387506,1.241571763,,,1,,,,
ASO1-24_total_20210611,D4,ASO4_10,KQ378_10,6.885308956,0.752598183,0.593533686,6.701936805,0.183372151,0.880642178,0.958139,0.858591744,,1,,,,
ASO1-24_total_20210611,D5,ASO4_10,KQ378_10,6.78232448,0.649613706,0.637450974,6.701936805,0.080387675,0.94580346,1.21628356,,,1,,,,
ASO1-24_total_20210611,D6,ASO4_10,KQ378_10,7.136150061,1.003439287,0.498809454,6.701936805,0.434213256,0.740097242,0.401352672,,,1,,,,
ASO1-24_MT_20210611,D1,ASO4_10,KQ378_10,7.375884621,0.812288101,0.569477954,6.923016948,0.452867673,0.730589197,1.002114614,1.07997914,,1,,,,
ASO1-24_MT_20210611,D2,ASO4_10,KQ378_10,7.852544602,1.288948083,0.409249318,6.923016948,0.929527655,0.525030211,1.23864969,,,1,,,,
ASO1-24_MT_20210611,D3,ASO4_10,KQ378_10,7.793407219,1.229810699,0.426373388,6.923016948,0.870390271,0.546998859,0.999173115,,,1,,,,
ASO1-24_MT_20210611,D4,ASO4_10,KQ378_10,7.429592892,0.865996372,0.548667348,6.923016948,0.506575944,0.703891054,0.711082598,0.66387954,,1,,,,
ASO1-24_MT_20210611,D5,ASO4_10,KQ378_10,7.650429811,1.086833291,0.470793631,6.923016948,0.727412863,0.603986051,0.377965215,,,1,,,,
ASO1-24_MT_20210611,D6,ASO4_10,KQ378_10,7.394027091,0.830430571,0.562361381,6.923016948,0.471010143,0.721459271,0.902590809,,,1,,,,
ASO1-24_WT_20210611,D1,ASO4_10,KQ378_10,7.701374237,0.800430284,0.574177903,6.689220702,1.012153535,0.495805598,0.994872256,1.005599566,,1,,,,
ASO1-24_WT_20210611,D2,ASO4_10,KQ378_10,7.66563969,0.764695737,0.588577486,6.689220702,0.976418987,0.508239712,0.714738326,,,1,,,,
ASO1-24_WT_20210611,D3,ASO4_10,KQ378_10,7.431038083,0.53009413,0.692509549,6.689220702,0.74181738,0.597985588,1.307188115,,,1,,,,
ASO1-24_WT_20210611,D4,ASO4_10,KQ378_10,7.547438381,0.646494428,0.638830709,6.689220702,0.858217678,0.551633632,0.262903395,0.704397803,,1,,,,
ASO1-24_WT_20210611,D5,ASO4_10,KQ378_10,7.464872976,0.563929023,0.676457395,6.689220702,0.775652274,0.584124469,0.994904543,,,1,,,,
ASO1-24_WT_20210611,D6,ASO4_10,KQ378_10,7.683470334,0.782526381,0.581347872,6.689220702,0.994249631,0.501996903,0.855385472,,,1,,,,
ASO1-24_total_20210611,D7,ASO4_3,KQ378_3,6.190028199,0.057317425,0.961049453,6.701936805,-0.511908606,1.425935383,1.244730645,0.886456959,,1,,,,
ASO1-24_total_20210611,D8,ASO4_3,KQ378_3,6.391458246,0.258747472,0.835813246,6.701936805,-0.310478559,1.240118994,0.515439073,,,1,,,,
ASO1-24_total_20210611,D9,ASO4_3,KQ378_3,6.281968852,0.149258079,0.90171406,6.701936805,-0.419967953,1.337897835,0.899201159,,,1,,,,
ASO1-24_total_20210611,D10,ASO4_3,KQ378_3,6.928809953,0.796099179,0.575904229,6.701936805,0.226873148,0.85448487,0.998096512,0.886456959,,1,,,,
ASO1-24_total_20210611,D11,ASO4_3,KQ378_3,6.853565744,0.72085497,0.606737771,6.701936805,0.151628939,0.90023344,0.81854267,,,1,,,,
ASO1-24_total_20210611,D12,ASO4_3,KQ378_3,6.863476607,0.730765833,0.602583956,6.701936805,0.161539802,0.894070312,0.842731696,,,1,,,,
ASO1-24_MT_20210611,D7,ASO4_3,KQ378_3,6.796608266,0.233011747,0.850856802,6.923016948,-0.126408681,1.09157305,1.111883036,0.885991341,,1,,,,
ASO1-24_MT_20210611,D8,ASO4_3,KQ378_3,6.9299908,0.36639428,0.775718826,6.923016948,0.006973852,0.995177759,0.485153076,,,1,,,,
ASO1-24_MT_20210611,D9,ASO4_3,KQ378_3,6.807001799,0.243405279,0.844749046,6.923016948,-0.116015149,1.083737346,1.060937911,,,1,,,,
ASO1-24_MT_20210611,D10,ASO4_3,KQ378_3,7.228249451,0.664652932,0.630840447,6.923016948,0.305232504,0.809311778,0.723285396,0.885991341,,1,,,,
ASO1-24_MT_20210611,D11,ASO4_3,KQ378_3,7.278582854,0.714986334,0.609210902,6.923016948,0.355565906,0.78156301,0.903698609,,,1,,,,
ASO1-24_MT_20210611,D12,ASO4_3,KQ378_3,7.315182949,0.75158643,0.593950073,6.923016948,0.392166002,0.761984733,1.030990018,,,1,,,,
ASO1-24_WT_20210611,D10,ASO4_3,KQ378_3,7.444417844,0.543473892,0.686116805,6.689220702,0.755197142,0.592465421,0.983476994,0.847927483,,1,,,,
ASO1-24_WT_20210611,D11,ASO4_3,KQ378_3,7.349650067,0.448706114,0.732699677,6.689220702,0.660429364,0.632689972,0.654369853,,,1,,,,
ASO1-24_WT_20210611,D12,ASO4_3,KQ378_3,7.421522437,0.520578485,0.697092261,6.689220702,0.732301735,0.601942783,0.905935603,,,1,,,,
ASO1-24_WT_20210611,D7,ASO4_3,KQ378_3,6.858282773,-0.04266118,1.030012024,6.689220702,0.16906207,0.889420726,1.446136444,0.847927483,,1,,,,
ASO1-24_WT_20210611,D8,ASO4_3,KQ378_3,7.000916247,0.099972295,0.93305091,6.689220702,0.311695545,0.805694301,0.76110794,,,1,,,,
ASO1-24_WT_20210611,D9,ASO4_3,KQ378_3,7.096963211,0.196019258,0.872955938,6.689220702,0.407742508,0.753801981,0.336538066,,,1,,,,
ASO1-24_total_20210611,E1,ASO5_10,KQ377_10,6.286801349,0.154090575,0.898698703,6.701936805,-0.415135457,1.333423868,0.884486951,0.841947218,,1,,,,
ASO1-24_total_20210611,E2,ASO5_10,KQ377_10,6.10860395,-0.024106824,1.016849963,6.701936805,-0.593332856,1.508728127,0.293441113,,,1,,,,
ASO1-24_total_20210611,E3,ASO5_10,KQ377_10,6.443753822,0.311043048,0.806058779,6.701936805,-0.258182983,1.195971477,1.34791359,,,1,,,,
ASO1-24_total_20210611,E4,ASO5_10,KQ377_10,5.899987584,-0.23272319,1.175050849,6.701936805,-0.801949221,1.743455113,0.497951002,0.841947218,,1,,,,
ASO1-24_total_20210611,E5,ASO5_10,KQ377_10,5.795101594,-0.33760918,1.263660732,6.701936805,-0.906835211,1.874928021,0.941217557,,,1,,,,
ASO1-24_total_20210611,E6,ASO5_10,KQ377_10,5.762281321,-0.370429453,1.292737588,6.701936805,-0.939655484,1.918070149,1.086673094,,,1,,,,
ASO1-24_MT_20210611,E1,ASO5_10,KQ377_10,6.474071789,-0.08952473,1.064019603,6.923016948,-0.448945158,1.365041827,0.160196675,0.779858011,,1,,,,
ASO1-24_MT_20210611,E2,ASO5_10,KQ377_10,6.791157952,0.227561432,0.854077308,6.923016948,-0.131858996,1.095704671,0.697613467,,,1,,,,
ASO1-24_MT_20210611,E3,ASO5_10,KQ377_10,7.158338977,0.594742457,0.662162651,6.923016948,0.235322029,0.849495359,1.48176389,,,1,,,,
ASO1-24_MT_20210611,E4,ASO5_10,KQ377_10,6.101909382,-0.461687137,1.377151365,6.923016948,-0.821107565,1.766761825,1.439632063,0.673060227,,1,,,,
ASO1-24_MT_20210611,E5,ASO5_10,KQ377_10,6.484395341,-0.079201179,1.056432931,6.923016948,-0.438621607,1.355308807,0.129198043,,,1,,,,
ASO1-24_MT_20210611,E6,ASO5_10,KQ377_10,6.380862924,-0.182733596,1.135032491,6.923016948,-0.542154023,1.456145,0.450350574,,,1,,,,
ASO1-24_WT_20210611,E1,ASO5_10,KQ377_10,6.881956294,-0.018987659,1.013248232,6.689220702,0.192735592,0.874945105,0.320648124,0.799511577,,1,,,,
ASO1-24_WT_20210611,E2,ASO5_10,KQ377_10,7.336323017,0.435379064,0.739499428,6.689220702,0.647102314,0.638561592,1.132626557,,,1,,,,
ASO1-24_WT_20210611,E3,ASO5_10,KQ377_10,7.218069022,0.31712507,0.802667801,6.689220702,0.52884832,0.69310781,0.945260051,,,1,,,,
ASO1-24_WT_20210611,E4,ASO5_10,KQ377_10,6.360797999,-0.540145954,1.45411962,6.689220702,-0.328422704,1.255639835,0.98703999,0.799511577,,1,,,,
ASO1-24_WT_20210611,E5,ASO5_10,KQ377_10,6.254046926,-0.646897027,1.565796829,6.689220702,-0.435173777,1.352073684,1.318290698,,,1,,,,
ASO1-24_WT_20210611,E6,ASO5_10,KQ377_10,6.695834833,-0.20510912,1.152773535,6.689220702,0.00661413,0.995425927,0.093204045,,,1,,,,
ASO1-24_total_20210611,E7,ASO5_3,KQ377_3,6.047425195,-0.085285578,1.060897723,6.701936805,-0.65451161,1.574082995,1.06825584,0.911488222,,1,,,,
ASO1-24_total_20210611,E8,ASO5_3,KQ377_3,6.00565687,-0.127053904,1.092061348,6.701936805,-0.696279935,1.620321318,1.382861564,,,1,,,,
ASO1-24_total_20210611,E9,ASO5_3,KQ377_3,6.242049059,0.109338285,0.927013153,6.701936805,-0.459887746,1.375434793,0.283347261,,,1,,,,
ASO1-24_total_20210611,E10,ASO5_3,KQ377_3,6.240843835,0.108133061,0.927787902,6.701936805,-0.46109297,1.376584309,0.275525955,0.722590048,,1,,,,
ASO1-24_total_20210611,E11,ASO5_3,KQ377_3,6.347387771,0.214676997,0.861739072,6.701936805,-0.354549034,1.278585851,0.942307823,,,1,,,,
ASO1-24_total_20210611,E12,ASO5_3,KQ377_3,6.348653417,0.215942643,0.860983418,6.701936805,-0.353283389,1.277464667,0.949936366,,,1,,,,
ASO1-24_MT_20210611,E7,ASO5_3,KQ377_3,6.749340347,0.185743827,0.879195662,6.923016948,-0.173676601,1.127929269,0.169389367,0.680202502,,1,,,,
ASO1-24_MT_20210611,E8,ASO5_3,KQ377_3,6.840289738,0.276693218,0.825480924,6.923016948,-0.08272721,1.059018073,0.860058695,,,1,,,,
ASO1-24_MT_20210611,E9,ASO5_3,KQ377_3,6.606039489,0.042442969,0.971009308,6.923016948,-0.316977459,1.245717952,1.011159444,,,1,,,,
ASO1-24_MT_20210611,E10,ASO5_3,KQ377_3,6.920893435,0.357296915,0.780625819,6.923016948,-0.002123513,1.001472991,1.436810012,0.963969547,,1,,,,
ASO1-24_MT_20210611,E11,ASO5_3,KQ377_3,6.614865035,0.051268515,0.965087386,6.923016948,-0.308151913,1.238120656,0.935014783,,,1,,,,
ASO1-24_MT_20210611,E12,ASO5_3,KQ377_3,6.663929953,0.100333433,0.932817375,6.923016948,-0.259086995,1.196721123,0.520083847,,,1,,,,
ASO1-24_WT_20210611,E10,ASO5_3,KQ377_3,6.913665926,0.012721973,0.991220567,6.689220702,0.224445223,0.855924101,0.618293987,0.881730389,,1,,,,
ASO1-24_WT_20210611,E11,ASO5_3,KQ377_3,6.966308929,0.065364976,0.955703511,6.689220702,0.277088226,0.825254939,1.297886042,,,1,,,,
ASO1-24_WT_20210611,E12,ASO5_3,KQ377_3,6.922112459,0.021168506,0.985434232,6.689220702,0.232891756,0.850927571,0.729011137,,,1,,,,
ASO1-24_WT_20210611,E7,ASO5_3,KQ377_3,6.80721183,-0.093732122,1.067127177,6.689220702,0.117991128,0.921469853,0.834121715,0.881730389,,1,,,,
ASO1-24_WT_20210611,E8,ASO5_3,KQ377_3,6.815022619,-0.085921334,1.061365334,6.689220702,0.125801916,0.916494472,0.723873202,,,1,,,,
ASO1-24_WT_20210611,E9,ASO5_3,KQ377_3,6.789440584,-0.111503368,1.080353438,6.689220702,0.100219882,0.932890798,1.087196248,,,1,,,,
ASO1-24_total_20210611,F1,ASO6_10,KQ281_10,6.102047007,-0.030663767,1.021481989,6.701936805,-0.599889798,1.515600791,1.756547944,0.711623538,,1,,,,
ASO1-24_total_20210611,F2,ASO6_10,KQ281_10,6.46236124,0.329650467,0.795729248,6.701936805,-0.239575565,1.180645269,0.301743021,,,1,,,,
ASO1-24_total_20210611,F3,ASO6_10,KQ281_10,6.572930897,0.440220123,0.737022147,6.701936805,-0.129005908,1.093539936,0.076579649,,,1,,,,
ASO1-24_total_20210611,F4,ASO6_10,KQ281_10,6.576976455,0.444265681,0.734958309,6.701936805,-0.124960351,1.090477763,0.089879518,0.660570438,,1,,,,
ASO1-24_total_20210611,F5,ASO6_10,KQ281_10,6.902286437,0.769575663,0.586589982,6.701936805,0.200349632,0.870339614,1.046000678,,,1,,,,
ASO1-24_total_20210611,F6,ASO6_10,KQ281_10,6.827845213,0.695134439,0.617651759,6.701936805,0.125908408,0.916426824,0.845831119,,,1,,,,
ASO1-24_MT_20210611,F1,ASO6_10,KQ281_10,6.804691041,0.241094522,0.84610316,6.923016948,-0.118325906,1.085474554,1.162446518,0.680442219,,1,,,,
ASO1-24_MT_20210611,F2,ASO6_10,KQ281_10,6.875237988,0.311641468,0.805724501,6.923016948,-0.04777896,1.033672352,0.643718194,,,1,,,,
ASO1-24_MT_20210611,F3,ASO6_10,KQ281_10,6.933336787,0.369740267,0.773921816,6.923016948,0.010319839,0.992872355,0.235161944,,,1,,,,
ASO1-24_MT_20210611,F4,ASO6_10,KQ281_10,7.162815708,0.599219188,0.660111123,6.923016948,0.23979876,0.846863432,1.226918051,0.955087293,,1,,,,
ASO1-24_MT_20210611,F5,ASO6_10,KQ281_10,6.90790644,0.34430992,0.787684657,6.923016948,-0.015110508,1.010528848,0.411967612,,,1,,,,
ASO1-24_MT_20210611,F6,ASO6_10,KQ281_10,7.162723531,0.599127011,0.6601533,6.923016948,0.239706583,0.846917542,1.226376216,,,1,,,,
ASO1-24_WT_20210611,F1,ASO6_10,KQ281_10,7.061305956,0.160362003,0.894800518,6.689220702,0.372085253,0.772664889,0.320551014,0.799761814,,1,,,,
ASO1-24_WT_20210611,F2,ASO6_10,KQ281_10,7.022158126,0.121214173,0.919413546,6.689220702,0.332937423,0.793918366,0.609555536,,,1,,,,
ASO1-24_WT_20210611,F3,ASO6_10,KQ281_10,6.911625809,0.010681857,0.992623244,6.689220702,0.222405107,0.85713532,1.469178893,,,1,,,,
ASO1-24_WT_20210611,F4,ASO6_10,KQ281_10,7.222502149,0.321558196,0.800205142,6.689220702,0.533281446,0.690981291,0.790181541,0.799761814,,1,,,,
ASO1-24_WT_20210611,F5,ASO6_10,KQ281_10,7.299409884,0.398465931,0.758664569,6.689220702,0.610189181,0.655110791,1.277948151,,,1,,,,
ASO1-24_WT_20210611,F6,ASO6_10,KQ281_10,7.153688894,0.252744941,0.839298006,6.689220702,0.464468191,0.724738182,0.331155751,,,1,,,,
ASO1-24_total_20210611,F7,ASO6_3,KQ281_3,4.890108336,-1.242602438,2.366249888,6.701936805,-1.811828469,3.510869737,0.482053421,0.87939595,,1,,,,
ASO1-24_total_20210611,F8,ASO6_3,KQ281_3,4.767879035,-1.364831739,2.575462866,6.701936805,-1.93405777,3.82128476,0.873325707,,,1,,,,
ASO1-24_total_20210611,F9,ASO6_3,KQ281_3,4.650165459,-1.482545315,2.794413107,6.701936805,-2.051771346,4.146147226,1.282808723,,,1,,,,
ASO1-24_total_20210611,F10,ASO6_3,KQ281_3,5.429636634,-0.70307414,1.627970029,6.701936805,-1.272300171,2.415463699,0.898685245,0.87939595,,1,,,,
ASO1-24_total_20210611,F11,ASO6_3,KQ281_3,5.352084632,-0.780626142,1.717876284,6.701936805,-1.349852173,2.54886007,0.730541633,,,1,,,,
ASO1-24_total_20210611,F12,ASO6_3,KQ281_3,5.482860194,-0.64985058,1.569005686,6.701936805,-1.219076612,2.327976688,1.008960973,,,1,,,,
ASO1-24_MT_20210611,F7,ASO6_3,KQ281_3,5.364950187,-1.198646332,2.295242094,6.923016948,-1.55806676,2.944589981,0.554565777,0.893288822,,1,,,,
ASO1-24_MT_20210611,F8,ASO6_3,KQ281_3,5.193139231,-1.370457288,2.58552506,6.923016948,-1.729877716,3.316997021,1.1653592,,,1,,,,
ASO1-24_MT_20210611,F9,ASO6_3,KQ281_3,5.248668513,-1.314928007,2.487899152,6.923016948,-1.674348435,3.191751727,0.959941489,,,1,,,,
ASO1-24_MT_20210611,F10,ASO6_3,KQ281_3,5.856471541,-0.707124979,1.632547512,6.923016948,-1.066545407,2.094412201,0.839830521,0.893288822,,1,,,,
ASO1-24_MT_20210611,F11,ASO6_3,KQ281_3,5.854113398,-0.709483122,1.635218158,6.923016948,-1.06890355,2.097838401,0.834211131,,,1,,,,
ASO1-24_MT_20210611,F12,ASO6_3,KQ281_3,5.927927739,-0.635668781,1.553657802,6.923016948,-0.995089209,1.993203771,1.005824814,,,1,,,,
ASO1-24_WT_20210611,F10,ASO6_3,KQ281_3,6.06483922,-0.836104732,1.785223536,6.689220702,-0.624381482,1.541549785,0.717546453,0.887134523,,1,,,,
ASO1-24_WT_20210611,F11,ASO6_3,KQ281_3,6.057116864,-0.843827089,1.794804976,6.689220702,-0.632103839,1.549823407,0.70242315,,,1,,,,
ASO1-24_WT_20210611,F12,ASO6_3,KQ281_3,6.361599352,-0.5393446,1.453312144,6.689220702,-0.32762135,1.254942576,1.241433966,,,1,,,,
ASO1-24_WT_20210611,F7,ASO6_3,KQ281_3,5.425340125,-1.475603827,2.781000159,6.689220702,-1.263880577,2.401408064,0.854183083,0.887134523,,1,,,,
ASO1-24_WT_20210611,F8,ASO6_3,KQ281_3,5.478990517,-1.421953435,2.67948072,6.689220702,-1.210230185,2.313745502,0.693945237,,,1,,,,
ASO1-24_WT_20210611,F9,ASO6_3,KQ281_3,5.342603222,-1.558340731,2.945149217,6.689220702,-1.346617481,2.543151627,1.11327525,,,1,,,,
ASO1-24_total_20210611,A13,ASO7_10,KQ973_10,6.455176582,0.322465808,0.799701884,6.701936805,-0.246760223,1.186539578,1.163214241,0.797812052,,1,,,,
ASO1-24_total_20210611,A14,ASO7_10,KQ973_10,6.940214784,0.80750401,0.571369523,6.701936805,0.238277979,0.847756603,0.235742284,,,1,,,,
