Experiment Name,SampleName,ASO Microsynth ID,Exp_zscore,Exp,Test plate #,Avg Exp,Avg Exp_zscore,Avg Exp_zscore range,Exp t_stat,Exp p_value,Exp dof
ASO361-384_WT_20210621,ASO364_10,KQJM100_L22_6-10-6_10uM_P31,0.599266909,1.121735209,31,0.9687421076666668,0.24826676094919709,0.4965335218983936,0.565229971396611,0.6063210398052854,3.4818682851416187
ASO361-384_WT_20210621,ASO364_3,KQJM100_L22_6-10-6_3uM_P31,0.567436821,0.508090879,31,0.554504255,0.8141850729073269,1.6283701458146531,3.9443229313741286,0.01731682234976228,3.9496245328898567
ASO361-384_WT_20210621,ASO365_10,KQJM101_L21_7-08-6_10uM_P31,0.465438869,0.212467411,31,0.27135694633333335,-0.13829652801135708,0.27659305602271417,-0.3065305392382386,0.7763786559158283,3.537723890224766
ASO361-384_WT_20210621,ASO365_3,KQJM101_L21_7-08-6_3uM_P31,1.315258927,0.435848494,31,0.4998635183333333,-0.826571720970797,1.653143441941594,-4.266797930657204,0.013924915991997402,3.8712857762569937
ASO361-384_WT_20210621,ASO366_10,KQJM102_L21_6-10-5_10uM_P31,0.951466669,0.472148056,31,0.514725529,-0.7662613017585447,1.5325226035170894,-3.08875310307334,0.036777329362552943,3.9871024510823108
ASO361-384_WT_20210621,ASO366_3,KQJM102_L21_6-10-5_3uM_P31,0.583771542,0.286136612,31,0.4397128596666667,0.4628827051278249,0.9257654102556503,1.1766032436719325,0.3046302526399602,3.99748056196452
ASO361-384_WT_20210621,ASO367_10,KQJM103_L21_7-08-6_10uM_P31,0.460289687,0.518830911,31,0.633051768,0.8659195940473092,1.731839188094619,5.992681355123352,0.004668628761748565,3.778774052789798
ASO361-384_WT_20210621,ASO367_3,KQJM103_L21_7-08-6_3uM_P31,1.400038089,0.345741984,31,0.43814020633333334,-0.39609309405865306,0.7921861881173042,-0.9631889064206439,0.391944490484269,3.851859957490024
ASO361-384_WT_20210621,ASO368_10,KQJM105_L19_6-08-5_10uM_P31,0.808071195,0.397306427,31,0.49820215733333334,0.3525005144841166,0.7050010289682332,0.837226829433225,0.45203073544510775,3.7877371838244813
ASO361-384_WT_20210621,ASO368_3,KQJM105_L19_6-08-5_3uM_P31,1.761778207,0.497595243,31,0.6871110453333333,-0.0372729407458733,0.07454588149174761,-0.0817290764978039,0.941208030691448,2.389124993419554
ASO361-384_WT_20210621,ASO369_10,KQJM106_L17_5-08-4_10uM_P31,0.994244924,0.567679846,31,0.5550873,0.8856589326367018,1.7713178652734036,8.006772204722932,0.010464036758906404,2.2662949815325746
ASO361-384_WT_20210621,ASO369_3,KQJM106_L17_5-08-4_3uM_P31,0.261478637,0.849173474,31,0.8793848553333333,0.1263768278331093,0.2527536556662229,0.27956974018419845,0.7970653041033926,3.1700101813312083
ASO361-384_WT_20210621,ASO370_10,KQJM107_L18_4-10-4_10uM_P31,1.470550031,0.66451726,31,0.861727675,-0.27270856733017523,0.5454171346603505,-0.6260634776735123,0.5659044910057826,3.916692956570088
ASO361-384_WT_20210621,ASO370_3,KQJM107_L18_4-10-4_3uM_P31,0.432991533,1.189878895,31,1.1327376033333334,-0.06741449966782678,0.13482899933565745,-0.14810217007595353,0.8910645549950083,3.2167555917192168
ASO361-384_WT_20210621,ASO371_10,KQJM108_L17_5-08-4_10uM_P31,0.049029372,0.910629645,31,0.87559066,-0.7852767472160722,1.5705534944321422,-3.3740348954612043,0.03182230068684841,3.6748645385385523
ASO361-384_WT_20210621,ASO371_3,KQJM108_L17_5-08-4_3uM_P31,0.116705624,1.35710346,31,1.3655494576666667,0.20298083759604135,0.4059616751920849,0.4561274677525756,0.67687015237682,3.2744023071212784
ASO361-384_WT_20210621,ASO372_10,KQJM109_L18_4-10-4_10uM_P31,0.396265655,1.17347925,31,1.3250518550000001,0.8316798183148794,1.663359636629759,4.41967274587438,0.032806352230132216,2.4348442529782823
ASO361-384_WT_20210621,ASO372_3,KQJM109_L18_4-10-4_3uM_P31,0.158525585,0.999768775,31,0.9911676706666667,-0.24282298937279775,0.48564597874559223,-0.5518810030469127,0.6106828956169364,3.9612865382523617
ASO361-384_WT_20210621,ASO373_10,KQJM110_L17_4-10-3_10uM_P32,0.354846595,0.674996338,32,0.6811263196666667,-0.27946354800811307,0.5589270960162261,-0.643153375212113,0.5792378396536956,2.2622176786716186
