Unnamed: 0,WT,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,MT,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Total,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
KQ380_L20_5-10-5_10uM_P2.3-1,0.6896230809890782,0.587666209219561,,,,,,,0.5570502305493249,0.5142592519904313,,,,,,,0.3595429196499514,0.22891111935777303,,,,
KQ380_L20_5-10-5_3uM_P2.3-1,,,,,0.6922372832152691,0.7129664625559609,,,,,,,0.60097579785217,0.5571445242483714,,,,,,,0.5382771088634252,0.5289706304926551
KQ972_L20_5-10-5_10uM_P2.3-1,0.5721462718675732,0.6155491787514786,,,,,,,0.4984684026951478,0.5567754526026845,,,,,,,0.2807882143054391,0.3361266455651936,,,,
KQ972_L20_5-10-5_3uM_P2.3-1,,,,,0.8057133014909973,0.7701678861005429,,,,,,,0.6465202058002496,0.6527384299618374,,,,,,,0.5954681548647541,0.6411309760158588
,,,,,,,,,,,,,,,,,,,,,,
,WT,,,,,,,,MT,,,,,,,,Total,,,,,
,10uM,,,,3uM,,,,10uM,,,,3uM,,,,10uM,,,,3uM,
ID,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,,,,N1,N2,N3,N4,,
Naïve_P2.3-2,1.0792335422689272,0.9175472462492542,1.029746900932536,0.9806762001808769,,,,,1.0567999117521543,0.8109615485400113,1.1485603780694964,1.0159050953131548,,,,,1.0406027878379032,0.9611573743300931,1.056690009202887,0.9461781426078486,,
Ionis1375651_10uM_P2.3-2,0.13995228343086838,0.06326228794178379,,,,,,,0.17755556177231566,0.09015159478634299,,,,,,,0.08984849284378843,0.03365070692702604,,,,
Ionis1375651_3uM_P2.3-2,,,,,0.36997006830273044,0.3055254016895873,,,,,,,0.30691357228475075,0.2745769211945843,,,,,,,0.3835299240292118,0.3074857388651136
Ionis676630_10uM_P2.3-2,0.4394965184734079,0.5299168233906641,,,,,,,0.42744148005977395,0.5892507515473746,,,,,,,0.35474994333862453,0.41161240783199204,,,,
Ionis676630_3uM_P2.3-2,,,,,0.598767006744495,0.6249595016819645,,,,,,,0.5628321804216706,0.6359550946989382,,,,,,,0.6514339147699406,0.6097057327476194
KQJM071_L17_5-08-4_10uM_P2.3-2,0.5490670642742375,0.5929064659945703,,,,,,,0.36030826198089905,0.44826628713052663,,,,,,,0.5731191778767319,0.6429696403592902,,,,
KQJM071_L17_5-08-4_3uM_P2.3-2,,,,,0.6771812905421329,0.8061208148307131,,,,,,,0.5157422976305521,0.6500640528577272,,,,,,,0.6938784578800702,0.8477740597380188
KQ105_L20_5-10-5_10uM_P2.3-2,0.1786693637534153,0.36271293980049396,,,,,,,0.20152429199098523,0.25059906603073745,,,,,,,0.13789147615109676,0.2884686366942539,,,,
KQ105_L20_5-10-5_3uM_P2.3-2,,,,,0.4199995436219489,0.3186132078498641,,,,,,,0.3723578368993463,0.34322416072885903,,,,,,,0.39491394084936626,0.31006465981110826
KQ106_L20_5-10-5_10uM_P2.3-2,0.20755424202767617,0.34208845074551036,,,,,,,0.16969670993633507,0.25085457139932404,,,,,,,0.1883045530872698,0.31369066266091394,,,,
KQ106_L20_5-10-5_3uM_P2.3-2,,,,,0.4636064762386389,0.3775857698150437,,,,,,,0.4177303481231418,0.36443755471986317,,,,,,,0.5414776523466317,0.48162152969836614
KQ104_L20_5-10-5_10uM_P2.3-2,0.2255480993723421,0.23855029432494693,,,,,,,0.1701581693843498,0.18690370721924962,,,,,,,0.18526093298776616,0.26088552287636957,,,,
KQ104_L20_5-10-5_3uM_P2.3-2,,,,,0.42187663224889327,0.4053539830778046,,,,,,,0.3394361553652254,0.36210091200673666,,,,,,,0.45868974016464625,0.5235549650512471
KQ927_L20_5-10-5_10uM_P2.3-2,0.3223897680374298,0.30227347839323404,,,,,,,0.25212692892068755,0.2258462614332652,,,,,,,0.2478924432162603,0.23966125326172893,,,,
KQ927_L20_5-10-5_3uM_P2.3-2,,,,,0.5347177216217517,0.5618801308580695,,,,,,,0.4631890539207589,0.4436321168456508,,,,,,,0.4569110909618858,0.540857996638102
KQ928_L20_5-10-5_10uM_P2.3-2,0.22968116449813952,0.29486973898532715,,,,,,,0.15345286909684488,0.19369491973282574,,,,,,,0.17883139958849723,0.27542194578678275,,,,
KQ928_L20_5-10-5_3uM_P2.3-2,,,,,0.5012164938182122,0.5455824710408179,,,,,,,0.38414904108657083,0.39611109771865444,,,,,,,0.4889547410011294,0.5015452423044849
KQ980_L20_5-10-5_10uM_P2.3-2,0.38753975032010507,0.5221809418061787,,,,,,,0.2324723004162426,0.4481217812636992,,,,,,,0.3065180591974825,0.4500058799799441,,,,
KQ980_L20_5-10-5_3uM_P2.3-2,,,,,0.4584033870048562,0.39110857535601884,,,,,,,0.25903356685989637,0.22946998455601877,,,,,,,0.3657638538986358,0.3476644153085577
KQ279_L20_5-10-5_10uM_P2.3-2,0.2545411793597078,0.3127154890769502,,,,,,,0.1346712361589421,0.16078127691097813,,,,,,,0.15237382039487207,0.21182898239135162,,,,
KQ279_L20_5-10-5_3uM_P2.3-2,,,,,0.28635146509736215,0.3218798598121609,,,,,,,0.14298418019746353,0.19605547432032172,,,,,,,0.17982231552316616,0.2215868154484159
KQ280_L20_5-10-5_10uM_P2.3-2,0.47240119268687464,0.5932885764993037,,,,,,,0.24238940560837102,0.4023765385791223,,,,,,,0.31504774098981864,0.46617524693355294,,,,
KQ280_L20_5-10-5_3uM_P2.3-2,,,,,0.4987136813852941,0.5742988789081835,,,,,,,0.2509963468920938,0.25414574339140755,,,,,,,0.3939548090613673,0.3848014879544915
KQ371_L20_5-10-5_10uM_P2.3-2,0.38362177779061285,0.3952395371457098,,,,,,,0.17889612990243647,0.23921621278428823,,,,,,,0.26222982849012383,0.30966349398949244,,,,
KQ371_L20_5-10-5_3uM_P2.3-2,,,,,0.4782605672280697,0.4522730465504393,,,,,,,0.21939933017975194,0.2210681889558508,,,,,,,0.32300836113217957,0.383778939180198
KQ373_L20_5-10-5_10uM_P2.3-2,0.20403145970960646,0.31438845838479473,,,,,,,0.10636362234148722,0.1628965627487381,,,,,,,0.11018501697784668,0.2471203149527228,,,,
KQ373_L20_5-10-5_3uM_P2.3-2,,,,,0.24913438042693756,0.3621622880023343,,,,,,,0.13165067315526327,0.1841341660794649,,,,,,,0.16673041725328042,0.25386773222844716
KQ973_L20_5-10-5_10uM_P2.3-2,0.3863013953827215,0.4117828052179169,,,,,,,0.22286803639479025,0.2486561374282633,,,,,,,0.19717131654447825,0.3428965103851773,,,,
KQ973_L20_5-10-5_3uM_P2.3-2,,,,,0.4062138789180655,0.4598104199665453,,,,,,,0.26242845776322343,0.2858670720389283,,,,,,,0.2838282134319502,0.31775811572033186
